timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg
2850,15.0,9.524,10.0,15.004,9.535,9.971,0.0317,32.43,-36.4,104.05
2851,15.0,9.517,10.0,15.004,9.525,9.989,0.0141,32.41,-36.35,104.05
2852,15.0,9.51,10.0,15.005,9.523,9.988,0.0188,32.4,-36.35,104.05
2853,15.0,9.503,10.0,14.984,9.487,10.034,0.0406,32.34,-36.24,104.17
2854,15.0,9.496,10.0,14.986,9.516,10.023,0.0342,32.42,-36.25,104.1
2855,15.0,9.489,10.0,15.008,9.476,10.014,0.0203,32.27,-36.29,104.13
2856,15.0,9.481,10.0,14.99,9.473,10.006,0.0146,32.29,-36.34,104.21
2857,15.0,9.474,10.0,14.974,9.453,10.023,0.0409,32.26,-36.32,104.31
2858,15.0,9.467,10.0,14.984,9.455,10.021,0.0289,32.25,-36.31,104.27
2859,15.0,9.46,10.0,15.013,9.465,10.007,0.0153,32.23,-36.32,104.14
2860,15.0,9.452,10.0,15.007,9.457,10.019,0.0208,32.22,-36.29,104.17
2861,15.0,9.445,10.0,15.012,9.459,9.99,0.0207,32.21,-36.39,104.19
2862,15.0,9.437,10.0,14.99,9.468,9.985,0.0357,32.28,-36.42,104.25
2863,15.0,9.43,10.0,15.015,9.419,9.984,0.024,32.1,-36.43,104.28
2864,15.0,9.422,10.0,15.01,9.413,9.997,0.0137,32.09,-36.4,104.3
2865,15.0,9.415,10.0,14.995,9.432,9.979,0.0285,32.17,-36.47,104.33
2866,15.0,9.407,10.0,15.011,9.411,9.992,0.0146,32.08,-36.42,104.3
2867,15.0,9.399,10.0,14.994,9.376,10.005,0.0245,32.02,-36.42,104.44
2868,15.0,9.391,10.0,15.015,9.395,9.975,0.0294,32.03,-36.49,104.35
2869,15.0,9.384,10.0,15.018,9.376,10.0,0.0195,31.98,-36.41,104.35
2870,15.0,9.376,10.0,14.987,9.336,10.036,0.0551,31.92,-36.34,104.52
2871,15.0,9.368,10.0,14.99,9.336,10.037,0.0498,31.92,-36.34,104.51
2872,15.0,9.36,10.0,15.017,9.332,9.988,0.0346,31.86,-36.48,104.48
2873,15.0,9.352,10.0,15.03,9.356,9.976,0.0384,31.9,-36.49,104.39
2874,15.0,9.344,10.0,14.978,9.348,10.006,0.0229,31.97,-36.46,104.57
2875,15.0,9.336,10.0,14.999,9.325,10.002,0.0111,31.87,-36.46,104.55
2876,15.0,9.327,10.0,15.006,9.332,9.985,0.0166,31.88,-36.51,104.53
2877,15.0,9.319,10.0,15.019,9.331,9.975,0.0331,31.85,-36.53,104.49
2878,15.0,9.311,10.0,14.988,9.341,9.983,0.0367,31.93,-36.54,104.58
2879,15.0,9.302,10.0,15.012,9.288,9.985,0.024,31.75,-36.54,104.61
2880,15.0,9.294,10.0,15.014,9.292,10.002,0.0143,31.75,-36.47,104.57
2881,15.0,9.286,10.0,15.005,9.272,10.006,0.016,31.71,-36.48,104.65
2882,15.0,9.277,10.0,14.989,9.286,9.985,0.0204,31.78,-36.57,104.71
2883,15.0,9.269,10.0,14.963,9.302,9.998,0.0503,31.87,-36.54,104.75
2884,15.0,9.26,10.0,14.995,9.257,10.011,0.0122,31.69,-36.49,104.72
2885,15.0,9.251,10.0,14.989,9.24,10.025,0.0296,31.65,-36.45,104.76
2886,15.0,9.243,10.0,14.989,9.254,9.995,0.0166,31.69,-36.55,104.77
2887,15.0,9.234,10.0,15.007,9.202,10.022,0.0399,31.51,-36.47,104.79
2888,15.0,9.225,10.0,15.003,9.219,9.998,0.0068,31.57,-36.55,104.8
2889,15.0,9.216,10.0,14.971,9.243,10.016,0.0416,31.69,-36.51,104.84
2890,15.0,9.208,10.0,15.006,9.207,10.034,0.0347,31.53,-36.43,104.77
2891,15.0,9.199,10.0,15.013,9.202,9.996,0.0144,31.5,-36.56,104.8
2892,15.0,9.19,10.0,15.019,9.173,10.03,0.039,31.42,-36.45,104.8
2893,15.0,9.181,10.0,15.016,9.161,10.002,0.0257,31.39,-36.57,104.88
2894,15.0,9.172,10.0,15.006,9.159,10.01,0.0176,31.4,-36.55,104.92
2895,15.0,9.162,10.0,15.005,9.156,10.0,0.0078,31.39,-36.59,104.94
2896,15.0,9.153,10.0,14.988,9.182,9.977,0.038,31.49,-36.68,104.97
2897,15.0,9.144,10.0,15.004,9.141,10.006,0.0079,31.35,-36.58,104.97
2898,15.0,9.135,10.0,14.998,9.141,10.001,0.0069,31.36,-36.61,105.0
2899,15.0,9.125,10.0,14.997,9.127,9.985,0.0155,31.33,-36.68,105.06
2900,15.0,9.116,10.0,15.002,9.084,9.993,0.0332,31.19,-36.68,105.14
2901,15.0,9.107,10.0,14.988,9.077,10.005,0.0325,31.2,-36.65,105.19
2902,15.0,9.097,10.0,15.011,9.133,10.009,0.0386,31.32,-36.57,104.96
2903,15.0,9.088,10.0,15.006,9.093,9.99,0.013,31.21,-36.68,105.1
2904,15.0,9.078,10.0,14.993,9.064,10.023,0.0274,31.16,-36.59,105.18
2905,15.0,9.068,10.0,14.997,9.079,9.999,0.011,31.19,-36.66,105.16
2906,15.0,9.059,10.0,15.005,9.086,9.984,0.0323,31.2,-36.71,105.13
2907,15.0,9.049,10.0,15.001,9.036,9.984,0.0203,31.06,-36.75,105.27
2908,15.0,9.039,10.0,15.016,9.021,9.982,0.0306,30.99,-36.75,105.24
2909,15.0,9.029,10.0,15.026,9.037,9.968,0.0423,31.02,-36.77,105.19
2910,15.0,9.019,10.0,14.973,9.044,10.005,0.0366,31.13,-36.7,105.33
2911,15.0,9.01,10.0,14.993,9.013,10.015,0.0169,31.01,-36.66,105.31
2912,15.0,9.0,10.0,15.014,8.984,9.994,0.0215,30.9,-36.73,105.33
2913,15.0,8.99,10.0,15.01,9.019,10.003,0.031,31.0,-36.68,105.25
2914,15.0,8.979,10.0,15.004,8.962,10.02,0.027,30.85,-36.67,105.38
2915,15.0,8.969,10.0,15.009,8.95,10.016,0.0269,30.81,-36.68,105.4
2916,15.0,8.959,10.0,15.0,8.978,10.01,0.0215,30.9,-36.69,105.37
2917,15.0,8.949,10.0,14.97,8.956,10.005,0.0311,30.89,-36.77,105.55
2918,15.0,8.939,10.0,15.001,8.967,9.974,0.0383,30.87,-36.84,105.44
2919,15.0,8.928,10.0,14.982,8.936,10.011,0.0229,30.81,-36.74,105.54
2920,15.0,8.918,10.0,15.002,8.928,9.977,0.025,30.76,-36.85,105.52
2921,15.0,8.908,10.0,15.013,8.923,9.965,0.04,30.72,-36.88,105.51
2922,15.0,8.897,10.0,14.984,8.874,10.009,0.0291,30.64,-36.79,105.68
2923,15.0,8.887,10.0,14.993,8.884,10.012,0.014,30.65,-36.76,105.62
2924,15.0,8.876,10.0,14.976,8.881,10.042,0.0491,30.67,-36.68,105.65
2925,15.0,8.865,10.0,15.019,8.85,9.995,0.0246,30.51,-36.82,105.62
2926,15.0,8.855,10.0,15.014,8.858,9.982,0.0226,30.54,-36.87,105.64
2927,15.0,8.844,10.0,14.99,8.869,9.967,0.0424,30.61,-36.95,105.73
2928,15.0,8.833,10.0,15.021,8.814,10.002,0.0283,30.4,-36.82,105.69
2929,15.0,8.822,10.0,14.989,8.808,9.992,0.0197,30.44,-36.9,105.84
2930,15.0,8.811,10.0,15.004,8.811,9.985,0.016,30.42,-36.91,105.78
2931,15.0,8.8,10.0,15.01,8.8,10.015,0.018,30.38,-36.79,105.75
2932,15.0,8.79,10.0,14.992,8.763,10.003,0.0278,30.31,-36.89,105.92
2933,15.0,8.778,10.0,15.002,8.776,9.998,0.0041,30.33,-36.89,105.86
2934,15.0,8.767,10.0,15.002,8.773,10.028,0.0285,30.32,-36.78,105.82
2935,15.0,8.756,10.0,14.997,8.754,10.009,0.0097,30.27,-36.87,105.91
2936,15.0,8.745,10.0,15.007,8.75,9.991,0.0123,30.24,-36.92,105.9
2937,15.0,8.734,10.0,15.007,8.714,10.022,0.0306,30.14,-36.83,105.95
2938,15.0,8.723,10.0,15.007,8.714,9.998,0.0112,30.14,-36.92,105.98
2939,15.0,8.711,10.0,15.014,8.728,9.973,0.0343,30.17,-36.99,105.95
2940,15.0,8.7,10.0,14.995,8.7,10.005,0.0071,30.12,-36.92,106.05
2941,15.0,8.688,10.0,14.977,8.704,10.002,0.028,30.16,-36.95,106.12
2942,15.0,8.677,10.0,15.009,8.664,10.01,0.0183,30.0,-36.91,106.07
2943,15.0,8.665,10.0,15.018,8.659,10.008,0.0205,29.97,-36.91,106.05
2944,15.0,8.654,10.0,14.992,8.649,10.001,0.0092,29.98,-36.97,106.18
2945,15.0,8.642,10.0,15.007,8.65,10.022,0.025,29.96,-36.88,106.09
2946,15.0,8.631,10.0,14.982,8.643,10.002,0.0222,29.98,-36.99,106.24
2947,15.0,8.619,10.0,15.014,8.597,10.005,0.0264,29.8,-36.97,106.21
2948,15.0,8.607,10.0,15.013,8.621,9.98,0.0281,29.87,-37.05,106.19
2949,15.0,8.595,10.0,14.995,8.578,9.98,0.0269,29.77,-37.1,106.36
2950,15.0,8.583,10.0,14.991,8.588,9.986,0.017,29.81,-37.07,106.35
2951,15.0,8.571,10.0,15.01,8.568,10.009,0.0142,29.72,-36.98,106.28
2952,15.0,8.559,10.0,14.991,8.562,9.993,0.0116,29.73,-37.07,106.4
2953,15.0,8.547,10.0,15.017,8.567,9.992,0.0269,29.7,-37.04,106.28
2954,15.0,8.535,10.0,15.002,8.523,10.004,0.013,29.6,-37.04,106.43
2955,15.0,8.523,10.0,14.958,8.54,10.002,0.0458,29.72,-37.09,106.57
2956,15.0,8.511,10.0,14.988,8.483,10.032,0.0442,29.51,-36.98,106.54
2957,15.0,8.499,10.0,15.012,8.502,9.997,0.0129,29.53,-37.07,106.44
2958,15.0,8.486,10.0,14.994,8.511,9.983,0.0308,29.58,-37.14,106.51
2959,15.0,8.474,10.0,15.017,8.472,9.979,0.0273,29.43,-37.15,106.51
2960,15.0,8.462,10.0,15.006,8.469,9.976,0.0261,29.44,-37.18,106.57
2961,15.0,8.449,10.0,15.015,8.45,9.997,0.0148,29.37,-37.1,106.55
2962,15.0,8.437,10.0,14.993,8.447,9.977,0.026,29.4,-37.2,106.67
2963,15.0,8.424,10.0,15.008,8.422,10.009,0.0124,29.3,-37.08,106.62
2964,15.0,8.412,10.0,14.992,8.447,9.972,0.0463,29.4,-37.23,106.68
2965,15.0,8.399,10.0,15.019,8.365,9.999,0.0393,29.12,-37.15,106.72
2966,15.0,8.386,10.0,15.0,8.378,10.001,0.0081,29.19,-37.15,106.76
2967,15.0,8.374,10.0,15.036,8.365,10.009,0.0379,29.09,-37.09,106.64
2968,15.0,8.361,10.0,14.993,8.347,10.011,0.0195,29.11,-37.15,106.85
2969,15.0,8.348,10.0,15.009,8.351,9.982,0.0202,29.09,-37.23,106.82
2970,15.0,8.335,10.0,15.0,8.322,9.988,0.0178,29.02,-37.24,106.91
2971,15.0,8.322,10.0,14.977,8.345,9.993,0.0334,29.13,-37.23,106.94
2972,15.0,8.309,10.0,15.001,8.307,9.989,0.0113,28.98,-37.24,106.93
2973,15.0,8.296,10.0,14.985,8.336,9.993,0.0432,29.09,-37.23,106.93
2974,15.0,8.283,10.0,14.979,8.314,10.007,0.0377,29.03,-37.2,106.98
2975,15.0,8.27,10.0,15.005,8.25,10.002,0.0205,28.8,-37.23,107.02
2976,15.0,8.257,10.0,14.986,8.28,9.993,0.0278,28.92,-37.26,107.05
2977,15.0,8.244,10.0,15.003,8.241,10.007,0.0081,28.78,-37.22,107.05
2978,15.0,8.23,10.0,15.005,8.223,9.998,0.0088,28.72,-37.26,107.09
2979,15.0,8.217,10.0,15.013,8.213,10.012,0.0186,28.68,-37.21,107.06
2980,15.0,8.204,10.0,14.971,8.225,10.019,0.0407,28.78,-37.22,107.19
2981,15.0,8.19,10.0,14.991,8.198,9.971,0.0316,28.67,-37.4,107.24
2982,15.0,8.177,10.0,15.016,8.194,9.987,0.0273,28.62,-37.31,107.12
2983,15.0,8.163,10.0,15.011,8.145,9.996,0.0217,28.48,-37.31,107.24
2984,15.0,8.15,10.0,15.001,8.158,10.018,0.0204,28.54,-37.23,107.22
2985,15.0,8.136,10.0,15.011,8.124,10.015,0.0218,28.42,-37.26,107.26
2986,15.0,8.122,10.0,15.009,8.105,9.986,0.0236,28.37,-37.38,107.35
2987,15.0,8.109,10.0,14.978,8.129,10.0,0.0301,28.49,-37.35,107.4
2988,15.0,8.095,10.0,15.018,8.109,9.969,0.0385,28.37,-37.43,107.32
2989,15.0,8.081,10.0,15.0,8.055,10.023,0.0349,28.23,-37.29,107.44
2990,15.0,8.067,10.0,14.984,8.046,10.009,0.028,28.23,-37.36,107.54
2991,15.0,8.053,10.0,14.984,8.096,10.003,0.0454,28.38,-37.35,107.44
2992,15.0,8.039,10.0,14.996,8.038,9.993,0.0083,28.19,-37.41,107.54
2993,15.0,8.025,10.0,14.99,8.02,10.027,0.0296,28.15,-37.3,107.55
2994,15.0,8.011,10.0,15.008,7.987,9.99,0.0274,28.02,-37.44,107.6
2995,15.0,7.997,10.0,14.985,8.006,9.999,0.0176,28.11,-37.43,107.64
2996,15.0,7.983,10.0,15.003,7.969,9.989,0.0183,27.97,-37.47,107.66
2997,15.0,7.969,10.0,14.99,7.979,10.001,0.0151,28.03,-37.43,107.68
2998,15.0,7.954,10.0,15.003,7.917,10.016,0.0405,27.82,-37.39,107.73
2999,15.0,7.94,10.0,15.024,7.954,10.001,0.0279,27.9,-37.4,107.59
3000,15.0,7.926,10.0,15.022,7.922,9.979,0.031,27.81,-37.51,107.69
3001,15.0,7.911,10.0,14.968,7.909,10.016,0.0361,27.85,-37.44,107.89
3002,15.0,7.897,10.0,15.01,7.884,9.99,0.0192,27.71,-37.51,107.81
3003,15.0,7.882,10.0,15.016,7.894,9.978,0.0296,27.73,-37.54,107.78
3004,15.0,7.868,10.0,15.002,7.864,10.022,0.0228,27.66,-37.41,107.84
3005,15.0,7.853,10.0,14.999,7.88,9.989,0.0295,27.72,-37.53,107.87
3006,15.0,7.838,10.0,14.976,7.835,10.035,0.0427,27.62,-37.41,107.99
3007,15.0,7.823,10.0,14.988,7.834,10.019,0.025,27.59,-37.45,107.97
3008,15.0,7.809,10.0,15.016,7.853,9.978,0.0526,27.61,-37.56,107.87
3009,15.0,7.794,10.0,14.993,7.789,9.996,0.0098,27.45,-37.56,108.07
3010,15.0,7.779,10.0,14.99,7.791,9.986,0.021,27.46,-37.6,108.09
3011,15.0,7.764,10.0,14.993,7.787,9.973,0.0356,27.45,-37.65,108.1
3012,15.0,7.749,10.0,14.968,7.743,10.012,0.035,27.35,-37.56,108.25
3013,15.0,7.734,10.0,14.997,7.712,10.014,0.0263,27.21,-37.54,108.19
3014,15.0,7.719,10.0,15.02,7.733,9.988,0.0274,27.24,-37.59,108.09
3015,15.0,7.704,10.0,14.968,7.704,10.022,0.0387,27.23,-37.54,108.31
3016,15.0,7.689,10.0,15.008,7.672,9.999,0.0191,27.07,-37.6,108.25
3017,15.0,7.674,10.0,15.01,7.674,9.992,0.0125,27.08,-37.63,108.25
3018,15.0,7.659,10.0,15.009,7.667,9.963,0.0388,27.06,-37.74,108.3
3019,15.0,7.644,10.0,14.981,7.648,9.998,0.0198,27.05,-37.66,108.41
3020,15.0,7.629,10.0,15.014,7.617,10.002,0.0189,26.9,-37.62,108.33
3021,15.0,7.614,10.0,14.994,7.622,10.001,0.0097,26.95,-37.64,108.4
3022,15.0,7.599,10.0,15.017,7.574,9.993,0.031,26.76,-37.68,108.42
3023,15.0,7.584,10.0,14.999,7.603,9.996,0.0191,26.88,-37.67,108.43
3024,15.0,7.569,10.0,15.017,7.566,9.997,0.0171,26.74,-37.67,108.43
3025,15.0,7.554,10.0,15.007,7.584,9.976,0.0385,26.81,-37.75,108.46
3026,15.0,7.539,10.0,14.97,7.531,10.005,0.031,26.71,-37.71,108.68
3027,15.0,7.524,10.0,14.997,7.516,10.014,0.0161,26.62,-37.65,108.59
3028,15.0,7.509,10.0,14.99,7.523,9.999,0.017,26.65,-37.71,108.62
3029,15.0,7.494,10.0,15.01,7.512,9.989,0.0232,26.59,-37.74,108.58
3030,15.0,7.479,10.0,15.0,7.475,10.003,0.0054,26.49,-37.72,108.67
3031,15.0,7.464,10.0,15.005,7.433,10.002,0.0313,26.35,-37.74,108.74
3032,15.0,7.449,10.0,14.996,7.441,9.997,0.0099,26.39,-37.76,108.77
3033,15.0,7.434,10.0,15.0,7.406,10.004,0.0285,26.28,-37.75,108.81
3034,15.0,7.419,10.0,15.003,7.42,10.005,0.0061,26.32,-37.74,108.77
3035,15.0,7.404,10.0,14.986,7.411,10.027,0.0311,26.31,-37.68,108.83
3036,15.0,7.389,10.0,14.975,7.383,10.028,0.0381,26.24,-37.7,108.93
3037,15.0,7.374,10.0,15.0,7.402,9.967,0.0438,26.27,-37.9,108.87
3038,15.0,7.359,10.0,15.013,7.396,9.983,0.0423,26.23,-37.82,108.81
3039,15.0,7.344,10.0,14.973,7.372,10.007,0.0396,26.21,-37.79,108.99
3040,15.0,7.329,10.0,14.995,7.353,10.011,0.0269,26.12,-37.76,108.93
3041,15.0,7.314,10.0,14.987,7.322,9.99,0.0181,26.04,-37.87,109.05
3042,15.0,7.299,10.0,15.021,7.299,9.981,0.0285,25.91,-37.88,108.97
3043,15.0,7.284,10.0,15.021,7.269,9.991,0.0269,25.82,-37.85,109.02
3044,15.0,7.269,10.0,14.96,7.302,9.99,0.0533,26.02,-37.91,109.2
3045,15.0,7.254,10.0,14.993,7.26,10.017,0.0193,25.84,-37.79,109.11
3046,15.0,7.239,10.0,15.007,7.233,10.0,0.0094,25.73,-37.86,109.13
3047,15.0,7.224,10.0,14.984,7.233,9.999,0.0178,25.77,-37.89,109.22
3048,15.0,7.209,10.0,14.999,7.176,10.01,0.0347,25.57,-37.86,109.26
3049,15.0,7.194,10.0,14.999,7.183,9.977,0.0257,25.59,-37.98,109.29
3050,15.0,7.179,10.0,15.009,7.18,9.991,0.0128,25.57,-37.92,109.24
3051,15.0,7.164,10.0,14.993,7.156,10.009,0.0145,25.51,-37.88,109.33
3052,15.0,7.149,10.0,15.009,7.153,9.995,0.0109,25.48,-37.92,109.28
3053,15.0,7.134,10.0,14.988,7.113,10.049,0.0547,25.39,-37.76,109.37
3054,15.0,7.119,10.0,14.975,7.134,10.024,0.0378,25.47,-37.86,109.42
3055,15.0,7.104,10.0,15.001,7.129,9.99,0.0264,25.42,-37.96,109.37
3056,15.0,7.089,10.0,14.98,7.072,9.997,0.0261,25.27,-37.99,109.55
3057,15.0,7.074,10.0,14.989,7.071,10.016,0.0199,25.26,-37.91,109.5
3058,15.0,7.059,10.0,15.016,7.081,9.994,0.0278,25.25,-37.96,109.4
3059,15.0,7.044,10.0,14.985,7.043,10.024,0.0288,25.17,-37.9,109.56
3060,15.0,7.029,10.0,15.007,7.017,10.019,0.0232,25.06,-37.91,109.52
3061,15.0,7.014,10.0,15.037,7.019,9.987,0.0392,25.02,-37.99,109.44
3062,15.0,6.999,10.0,14.987,7.008,10.015,0.0213,25.06,-37.95,109.62
3063,15.0,6.984,10.0,15.0,7.014,9.991,0.0311,25.06,-38.02,109.59
3064,15.0,6.969,10.0,15.019,6.963,9.985,0.0246,24.87,-38.05,109.62
3065,15.0,6.954,10.0,14.979,6.961,10.004,0.0226,24.93,-38.03,109.76
3066,15.0,6.939,10.0,14.983,6.966,10.005,0.0322,24.93,-38.01,109.73
3067,15.0,6.924,10.0,15.01,6.931,9.985,0.0193,24.78,-38.08,109.72
3068,15.0,6.909,10.0,15.001,6.939,9.988,0.0328,24.82,-38.07,109.73
3069,15.0,6.894,10.0,14.968,6.914,10.007,0.0386,24.79,-38.05,109.89
3070,15.0,6.879,10.0,15.001,6.877,10.005,0.0052,24.63,-38.04,109.83
3071,15.0,6.864,10.0,15.015,6.865,9.987,0.02,24.57,-38.1,109.82
3072,15.0,6.849,10.0,15.005,6.853,9.992,0.0101,24.55,-38.1,109.87
3073,15.0,6.834,10.0,15.009,6.819,10.013,0.0217,24.43,-38.03,109.89
3074,15.0,6.819,10.0,14.991,6.82,10.009,0.0129,24.46,-38.07,109.97
3075,15.0,6.804,10.0,14.986,6.778,10.022,0.0368,24.34,-38.04,110.05
3076,15.0,6.789,10.0,14.994,6.825,10.018,0.0408,24.48,-38.03,109.93
3077,15.0,6.774,10.0,14.999,6.758,9.985,0.0221,24.26,-38.18,110.08
3078,15.0,6.759,10.0,14.992,6.754,10.008,0.0117,24.25,-38.1,110.08
3079,15.0,6.744,10.0,14.983,6.725,10.042,0.0489,24.17,-38.0,110.13
3080,15.0,6.729,10.0,15.005,6.767,10.005,0.0387,24.27,-38.09,110.01
3081,15.0,6.714,10.0,14.988,6.692,10.035,0.0428,24.06,-38.04,110.18
3082,15.0,6.699,10.0,14.991,6.725,9.98,0.0347,24.16,-38.23,110.18
3083,15.0,6.684,10.0,15.022,6.685,9.986,0.026,23.99,-38.19,110.12
3084,15.0,6.669,10.0,15.004,6.653,9.981,0.0248,23.91,-38.25,110.26
3085,15.0,6.654,10.0,15.001,6.64,10.028,0.0311,23.88,-38.08,110.23
3086,15.0,6.639,10.0,15.0,6.635,10.002,0.0046,23.86,-38.18,110.28
3087,15.0,6.624,10.0,15.026,6.621,9.98,0.0325,23.78,-38.24,110.23
3088,15.0,6.609,10.0,15.013,6.598,9.995,0.0179,23.72,-38.21,110.3
3089,15.0,6.594,10.0,15.001,6.614,9.993,0.0216,23.79,-38.23,110.33
3090,15.0,6.579,10.0,14.993,6.564,10.019,0.0252,23.64,-38.16,110.41
3091,15.0,6.564,10.0,15.015,6.543,10.025,0.0359,23.54,-38.12,110.35
3092,15.0,6.549,10.0,15.003,6.541,10.032,0.033,23.56,-38.11,110.39
3093,15.0,6.534,10.0,15.014,6.568,9.999,0.0366,23.63,-38.21,110.35
3094,15.0,6.519,10.0,14.999,6.524,9.974,0.0261,23.51,-38.34,110.52
3095,15.0,6.504,10.0,15.046,6.479,9.96,0.0655,23.3,-38.37,110.43
3096,15.0,6.489,10.0,15.017,6.483,9.99,0.0208,23.35,-38.28,110.49
3097,15.0,6.474,10.0,15.01,6.464,9.978,0.0258,23.3,-38.34,110.57
3098,15.0,6.459,10.0,15.013,6.487,9.975,0.0405,23.37,-38.34,110.52
3099,15.0,6.444,10.0,14.992,6.455,10.026,0.0297,23.3,-38.18,110.6
3100,15.0,6.429,10.0,15.001,6.419,10.017,0.0202,23.16,-38.23,110.64
3101,15.0,6.414,10.0,15.021,6.373,10.003,0.0456,22.99,-38.28,110.65
3102,15.0,6.399,10.0,15.006,6.388,10.017,0.0205,23.06,-38.24,110.67
3103,15.0,6.384,10.0,14.997,6.395,9.99,0.0157,23.1,-38.35,110.73
3104,15.0,6.369,10.0,14.993,6.346,10.013,0.0273,22.94,-38.29,110.8
3105,15.0,6.354,10.0,14.995,6.371,10.003,0.0181,23.02,-38.31,110.76
3106,15.0,6.339,10.0,14.998,6.354,9.999,0.0158,22.96,-38.33,110.79
3107,15.0,6.324,10.0,15.029,6.34,9.977,0.0406,22.87,-38.39,110.71
3108,15.0,6.309,10.0,14.999,6.3,10.0,0.0094,22.78,-38.35,110.88
3109,15.0,6.294,10.0,14.999,6.306,9.997,0.0127,22.8,-38.36,110.87
3110,15.0,6.279,10.0,15.036,6.26,9.996,0.0413,22.6,-38.35,110.8
3111,15.0,6.264,10.0,15.011,6.248,10.014,0.0236,22.6,-38.31,110.9
3112,15.0,6.249,10.0,14.974,6.258,10.01,0.0295,22.68,-38.36,111.03
3113,15.0,6.234,10.0,14.998,6.235,9.983,0.0175,22.57,-38.45,111.01
3114,15.0,6.219,10.0,15.024,6.238,9.98,0.0365,22.55,-38.43,110.9
3115,15.0,6.204,10.0,15.008,6.191,10.024,0.0287,22.42,-38.3,110.99
3116,15.0,6.189,10.0,15.003,6.208,10.005,0.0197,22.48,-38.37,111.01
3117,15.0,6.174,10.0,15.028,6.146,9.975,0.0469,22.24,-38.49,111.05
3118,15.0,6.159,10.0,15.001,6.204,9.97,0.0536,22.47,-38.51,111.07
3119,15.0,6.144,10.0,15.009,6.132,10.001,0.0146,22.22,-38.41,111.12
3120,15.0,6.129,10.0,15.001,6.132,10.005,0.0058,22.23,-38.41,111.14
3121,15.0,6.114,10.0,15.012,6.127,10.001,0.0182,22.2,-38.41,111.11
3122,15.0,6.099,10.0,14.989,6.111,10.003,0.0167,22.18,-38.44,111.23
3123,15.0,6.084,10.0,14.988,6.096,10.015,0.0228,22.13,-38.4,111.24
3124,15.0,6.069,10.0,15.026,6.035,9.992,0.0439,21.88,-38.48,111.22
3125,15.0,6.054,10.0,14.994,6.029,10.004,0.0256,21.9,-38.47,111.34
3126,15.0,6.039,10.0,14.988,6.042,10.013,0.0183,21.95,-38.43,111.34
3127,15.0,6.024,10.0,15.005,6.035,9.991,0.0155,21.91,-38.5,111.31
3128,15.0,6.009,10.0,15.021,6.003,10.004,0.0222,21.78,-38.45,111.28
3129,15.0,5.994,10.0,14.998,5.981,9.989,0.0172,21.74,-38.54,111.43
3130,15.0,5.979,10.0,15.009,5.977,9.992,0.0123,21.71,-38.52,111.38
3131,15.0,5.964,10.0,14.999,5.955,10.003,0.0094,21.66,-38.5,111.45
3132,15.0,5.949,10.0,15.008,5.993,9.971,0.0534,21.77,-38.6,111.39
3133,15.0,5.934,10.0,14.996,5.923,10.008,0.0137,21.55,-38.5,111.5
3134,15.0,5.919,10.0,15.009,5.932,10.004,0.0166,21.56,-38.49,111.44
3135,15.0,5.904,10.0,14.995,5.903,10.013,0.0143,21.49,-38.49,111.54
3136,15.0,5.889,10.0,14.98,5.922,10.027,0.0474,21.57,-38.44,111.54
3137,15.0,5.874,10.0,14.984,5.877,10.021,0.0267,21.41,-38.48,111.61
3138,15.0,5.859,10.0,14.996,5.892,10.005,0.0337,21.45,-38.52,111.56
3139,15.0,5.844,10.0,14.969,5.835,10.029,0.0431,21.3,-38.48,111.73
3140,15.0,5.829,10.0,15.0,5.824,10.005,0.0066,21.22,-38.55,111.65
3141,15.0,5.814,10.0,15.002,5.806,9.998,0.0086,21.16,-38.58,111.68
3142,15.0,5.799,10.0,14.989,5.813,10.023,0.0292,21.2,-38.5,111.69
3143,15.0,5.784,10.0,15.011,5.801,9.996,0.0207,21.13,-38.58,111.66
3144,15.0,5.769,10.0,14.999,5.779,10.005,0.0119,21.07,-38.57,111.73
3145,15.0,5.754,10.0,15.008,5.756,9.998,0.0085,20.98,-38.6,111.74
3146,15.0,5.739,10.0,14.987,5.743,10.011,0.0173,20.97,-38.57,111.82
3147,15.0,5.724,10.0,14.986,5.731,9.997,0.0162,20.93,-38.63,111.87
3148,15.0,5.709,10.0,14.992,5.716,10.01,0.0147,20.87,-38.58,111.85
3149,15.0,5.694,10.0,15.0,5.699,10.011,0.012,20.8,-38.58,111.84
3150,15.0,5.679,10.0,15.003,5.689,9.998,0.0109,20.77,-38.63,111.86
3151,15.0,5.664,10.0,15.002,5.644,10.01,0.022,20.62,-38.6,111.92
3152,15.0,5.649,10.0,15.004,5.653,9.989,0.0123,20.65,-38.68,111.93
3153,15.0,5.634,10.0,15.001,5.64,9.996,0.0076,20.6,-38.66,111.95
3154,15.0,5.619,10.0,15.02,5.622,10.002,0.0207,20.52,-38.62,111.89
3155,15.0,5.604,10.0,14.982,5.602,10.012,0.0218,20.5,-38.63,112.06
3156,15.0,5.589,10.0,15.007,5.59,9.996,0.0086,20.43,-38.67,112.0
3157,15.0,5.574,10.0,15.007,5.567,10.005,0.0112,20.35,-38.65,112.02
3158,15.0,5.559,10.0,15.012,5.544,9.996,0.0194,20.27,-38.69,112.05
3159,15.0,5.544,10.0,14.992,5.522,10.04,0.0459,20.22,-38.55,112.11
