timestamp_ms,command_id,target_x,target_y,real_x,real_y,error,motor1_pos,motor2_pos,motor1_vel,motor2_vel,velocity,pwm_effort,hz
6270,1,15.787,13.784,15.773,13.779,0.015,-4.58,91.45,-18.5,11.36,20.0,127,1000
6271,1,15.789,13.779,15.806,13.776,0.018,-4.59,91.32,-18.68,11.47,20.0,127,1000
6272,1,15.79,13.774,15.815,13.772,0.025,-4.6,91.3,-18.86,11.57,20.0,127,1000
6273,1,15.792,13.769,15.822,13.767,0.03,-4.62,91.29,-19.04,11.67,20.0,127,1000
6274,1,15.793,13.764,15.783,13.753,0.015,-4.68,91.5,-19.22,11.78,20.0,127,1000
6275,1,15.795,13.759,15.775,13.749,0.022,-4.7,91.54,-19.4,11.88,20.0,127,1000
6276,1,15.796,13.754,15.795,13.764,0.011,-4.63,91.41,-19.58,11.98,20.0,127,1000
6277,1,15.798,13.749,15.787,13.77,0.024,-4.61,91.42,-19.75,12.08,20.0,127,1000
6278,1,15.799,13.743,15.807,13.727,0.019,-4.78,91.49,-19.93,12.19,20.0,127,1000
6279,1,15.801,13.738,15.806,13.744,0.008,-4.71,91.44,-20.11,12.29,20.0,127,1000
6280,1,15.803,13.733,15.813,13.733,0.01,-4.75,91.45,-20.29,12.39,20.0,127,1000
6281,1,15.804,13.727,15.794,13.743,0.019,-4.72,91.49,-20.47,12.49,20.0,127,1000
6282,1,15.806,13.722,15.774,13.748,0.042,-4.7,91.55,-20.65,12.59,20.0,127,1000
6283,1,15.808,13.716,15.788,13.718,0.02,-4.81,91.6,-20.83,12.69,20.0,127,1000
6284,1,15.809,13.711,15.824,13.704,0.016,-4.86,91.5,-21.0,12.8,20.0,127,1000
6285,1,15.811,13.705,15.815,13.696,0.01,-4.89,91.57,-21.18,12.9,20.0,127,1000
6286,1,15.813,13.699,15.82,13.712,0.015,-4.83,91.49,-21.36,13.0,20.0,127,1000
6287,1,15.814,13.694,15.837,13.685,0.025,-4.93,91.52,-21.54,13.1,20.0,127,1000
6288,1,15.816,13.688,15.783,13.694,0.034,-4.9,91.7,-21.72,13.2,20.0,127,1000
6289,1,15.818,13.682,15.824,13.675,0.01,-4.97,91.6,-21.9,13.3,20.0,127,1000
6290,1,15.82,13.676,15.818,13.669,0.008,-4.99,91.65,-22.08,13.4,20.0,127,1000
6291,1,15.821,13.67,15.866,13.632,0.058,-5.12,91.58,-22.25,13.49,20.0,127,1000
6292,1,15.823,13.664,15.851,13.651,0.03,-5.05,91.58,-22.43,13.59,20.0,127,1000
6293,1,15.825,13.658,15.835,13.67,0.016,-4.98,91.57,-22.61,13.69,20.0,127,1000
6294,1,15.827,13.652,15.844,13.651,0.017,-5.05,91.61,-22.79,13.79,20.0,127,1000
6295,1,15.829,13.646,15.845,13.636,0.019,-5.11,91.66,-22.97,13.89,20.0,127,1000
6296,1,15.83,13.64,15.883,13.599,0.067,-5.24,91.63,-23.15,13.99,20.0,127,1000
6297,1,15.832,13.634,15.839,13.639,0.009,-5.1,91.67,-23.32,14.09,20.0,127,1000
6298,1,15.834,13.627,15.813,13.647,0.029,-5.08,91.75,-23.5,14.18,20.0,127,1000
6299,1,15.836,13.621,15.854,13.614,0.02,-5.19,91.69,-23.68,14.28,20.0,127,1000
6300,1,15.838,13.615,15.81,13.63,0.032,-5.14,91.82,-23.86,14.38,20.0,127,1000
6301,1,15.84,13.608,15.814,13.612,0.026,-5.21,91.86,-24.04,14.47,20.0,127,1000
6302,1,15.842,13.602,15.833,13.622,0.021,-5.17,91.75,-24.21,14.57,20.0,127,1000
6303,1,15.844,13.595,15.892,13.576,0.052,-5.33,91.67,-24.39,14.67,20.0,127,1000
6304,1,15.846,13.589,15.876,13.577,0.033,-5.33,91.73,-24.57,14.76,20.0,127,1000
6305,1,15.848,13.582,15.844,13.595,0.013,-5.27,91.8,-24.75,14.86,20.0,127,1000
6306,1,15.85,13.576,15.832,13.582,0.019,-5.32,91.89,-24.93,14.95,20.0,127,1000
6307,1,15.852,13.569,15.852,13.581,0.012,-5.32,91.82,-25.1,15.05,20.0,127,1000
6308,1,15.854,13.562,15.824,13.587,0.039,-5.3,91.91,-25.28,15.14,20.0,127,1000
6309,1,15.856,13.556,15.856,13.546,0.01,-5.45,91.92,-25.46,15.24,20.0,127,1000
6310,1,15.858,13.549,15.879,13.538,0.023,-5.48,91.86,-25.64,15.33,20.0,127,1000
6311,1,15.86,13.542,15.843,13.566,0.03,-5.38,91.9,-25.82,15.43,20.0,127,1000
6312,1,15.862,13.535,15.879,13.534,0.017,-5.49,91.87,-25.99,15.52,20.0,127,1000
6313,1,15.864,13.528,15.845,13.53,0.02,-5.52,92.02,-26.17,15.62,20.0,127,1000
6314,1,15.866,13.521,15.878,13.521,0.012,-5.54,91.92,-26.35,15.71,20.0,127,1000
6315,1,15.868,13.514,15.854,13.518,0.015,-5.56,92.02,-26.53,15.8,20.0,127,1000
6316,1,15.87,13.507,15.89,13.499,0.021,-5.63,91.95,-26.73,15.99,20.0,127,1000
6317,1,15.873,13.5,15.885,13.513,0.019,-5.57,91.92,-27.37,18.06,20.0,127,1000
6318,1,15.874,13.492,15.869,13.506,0.014,-5.6,92.01,-28.0,20.04,20.0,127,1000
6319,1,15.875,13.485,15.887,13.471,0.018,-5.73,92.05,-28.19,20.16,20.0,127,1000
6320,1,15.877,13.477,15.874,13.48,0.004,-5.7,92.08,-28.37,20.27,20.0,127,1000
6321,1,15.878,13.47,15.892,13.465,0.014,-5.75,92.06,-28.56,20.39,20.0,127,1000
6322,1,15.879,13.462,15.894,13.452,0.018,-5.8,92.1,-28.74,20.51,20.0,127,1000
6323,1,15.881,13.454,15.886,13.452,0.006,-5.81,92.12,-28.93,20.63,20.0,127,1000
6324,1,15.882,13.447,15.882,13.442,0.005,-5.85,92.18,-29.11,20.74,20.0,127,1000
6325,1,15.884,13.439,15.864,13.461,0.03,-5.78,92.18,-29.3,20.86,20.0,127,1000
6326,1,15.885,13.431,15.916,13.415,0.035,-5.94,92.13,-29.48,20.98,20.0,127,1000
6327,1,15.886,13.423,15.899,13.415,0.015,-5.94,92.2,-29.66,21.09,20.0,127,1000
6328,1,15.888,13.415,15.88,13.438,0.024,-5.86,92.2,-29.85,21.21,20.0,127,1000
6329,1,15.889,13.408,15.927,13.384,0.045,-6.05,92.19,-30.03,21.32,20.0,127,1000
6330,1,15.891,13.4,15.847,13.418,0.048,-5.94,92.4,-30.22,21.44,20.0,127,1000
6331,1,15.892,13.392,15.901,13.37,0.023,-6.11,92.34,-30.4,21.55,20.0,127,1000
6332,1,15.894,13.383,15.903,13.375,0.012,-6.09,92.32,-30.59,21.67,20.0,127,1000
6333,1,15.895,13.375,15.913,13.376,0.017,-6.09,92.27,-30.77,21.78,20.0,127,1000
6334,1,15.897,13.367,15.907,13.345,0.024,-6.21,92.4,-30.96,21.89,20.0,127,1000
6335,1,15.898,13.359,15.895,13.37,0.012,-6.11,92.37,-31.14,22.01,20.0,127,1000
6336,1,15.9,13.351,15.912,13.366,0.019,-6.13,92.31,-31.33,22.12,20.0,127,1000
6337,1,15.901,13.342,15.941,13.315,0.048,-6.32,92.37,-31.51,22.23,20.0,127,1000
6338,1,15.903,13.334,15.897,13.325,0.011,-6.29,92.51,-31.7,22.35,20.0,127,1000
6339,1,15.904,13.325,15.897,13.33,0.009,-6.27,92.5,-31.88,22.46,20.0,127,1000
6340,1,15.906,13.317,15.934,13.302,0.032,-6.37,92.44,-32.06,22.57,20.0,127,1000
6341,1,15.908,13.308,15.923,13.308,0.015,-6.34,92.47,-32.25,22.68,20.0,127,1000
6342,1,15.909,13.3,15.96,13.276,0.056,-6.46,92.42,-32.43,22.79,20.0,127,1000
6343,1,15.911,13.291,15.901,13.299,0.012,-6.39,92.59,-32.62,22.9,20.0,127,1000
6344,1,15.912,13.282,15.914,13.301,0.018,-6.37,92.53,-32.8,23.02,20.0,127,1000
6345,1,15.914,13.274,15.943,13.252,0.036,-6.55,92.57,-32.99,23.13,20.0,127,1000
6346,1,15.915,13.265,15.9,13.281,0.022,-6.45,92.65,-33.17,23.24,20.0,127,1000
6347,1,15.917,13.256,15.886,13.282,0.04,-6.45,92.7,-33.36,23.35,20.0,127,1000
6348,1,15.919,13.247,15.943,13.255,0.025,-6.54,92.57,-33.54,23.45,20.0,127,1000
6349,1,15.92,13.238,15.929,13.26,0.024,-6.53,92.6,-33.73,23.56,20.0,127,1000
6350,1,15.922,13.229,15.917,13.263,0.034,-6.52,92.64,-33.91,23.67,20.0,127,1000
6351,1,15.924,13.22,15.908,13.223,0.016,-6.67,92.81,-34.09,23.78,20.0,127,1000
6352,1,15.925,13.211,15.949,13.204,0.025,-6.73,92.71,-34.28,23.89,20.0,127,1000
6353,1,15.927,13.202,15.961,13.187,0.037,-6.8,92.72,-34.46,24.0,20.0,127,1000
6354,1,15.929,13.193,15.911,13.198,0.018,-6.77,92.89,-34.65,24.1,20.0,127,1000
6355,1,15.93,13.184,15.914,13.207,0.028,-6.73,92.84,-34.83,24.21,20.0,127,1000
6356,1,15.932,13.174,15.934,13.165,0.009,-6.89,92.9,-35.02,24.32,20.0,127,1000
6357,1,15.934,13.165,15.937,13.164,0.003,-6.89,92.89,-35.2,24.42,20.0,127,1000
6358,1,15.935,13.156,15.95,13.156,0.015,-6.92,92.87,-35.38,24.53,20.0,127,1000
6359,1,15.937,13.146,15.924,13.167,0.024,-6.88,92.94,-35.57,24.63,20.0,127,1000
6360,1,15.939,13.137,15.957,13.114,0.029,-7.07,92.98,-35.75,24.74,20.0,127,1000
6361,1,15.941,13.127,15.939,13.141,0.013,-6.98,92.96,-35.94,24.84,20.0,127,1000
6362,1,15.942,13.118,15.964,13.112,0.022,-7.08,92.96,-36.12,24.95,20.0,127,1000
6363,1,15.944,13.108,15.946,13.108,0.002,-7.1,93.04,-36.31,25.05,20.0,127,1000
6364,1,15.946,13.099,15.934,13.081,0.021,-7.21,93.18,-36.49,25.16,20.0,127,1000
6365,1,15.948,13.089,15.929,13.086,0.019,-7.19,93.19,-36.67,25.26,20.0,127,1000
6366,1,15.949,13.079,15.942,13.1,0.022,-7.13,93.08,-36.86,25.36,20.0,127,1000
6367,1,15.951,13.069,15.912,13.083,0.041,-7.2,93.26,-37.04,25.47,20.0,127,1000
6368,1,15.953,13.059,15.943,13.063,0.01,-7.28,93.21,-37.23,25.57,20.0,127,1000
6369,1,15.955,13.049,15.971,13.038,0.019,-7.36,93.18,-37.41,25.67,20.0,127,1000
6370,1,15.957,13.04,15.975,13.033,0.02,-7.38,93.18,-37.6,25.77,20.0,127,1000
6371,1,15.959,13.03,15.991,13.029,0.032,-7.39,93.13,-37.78,25.87,20.0,127,1000
6372,1,15.96,13.019,15.964,13.019,0.004,-7.44,93.27,-37.96,25.97,20.0,127,1000
6373,1,15.962,13.009,15.992,12.995,0.033,-7.52,93.23,-38.15,26.07,20.0,127,1000
6374,1,15.964,12.999,15.978,13.002,0.014,-7.5,93.27,-38.33,26.17,20.0,127,1000
6375,1,15.966,12.989,15.957,13.0,0.015,-7.51,93.36,-38.52,26.27,20.0,127,1000
6376,1,15.968,12.979,15.944,12.991,0.027,-7.55,93.44,-38.7,26.37,20.0,127,1000
6377,1,15.97,12.968,15.99,12.964,0.021,-7.64,93.35,-38.88,26.47,20.0,127,1000
6378,1,15.972,12.958,15.964,12.967,0.012,-7.64,93.44,-39.07,26.57,20.0,127,1000
6379,1,15.974,12.948,15.965,12.967,0.022,-7.63,93.44,-39.25,26.67,20.0,127,1000
6380,1,15.975,12.937,15.99,12.937,0.014,-7.74,93.44,-39.44,26.77,20.0,127,1000
6381,1,15.977,12.927,15.972,12.93,0.006,-7.78,93.53,-39.62,26.86,20.0,127,1000
6382,1,15.979,12.916,16.002,12.914,0.023,-7.83,93.46,-39.8,26.96,20.0,127,1000
6383,1,15.981,12.906,15.999,12.89,0.024,-7.92,93.55,-39.99,27.06,20.0,127,1000
6384,1,15.983,12.895,15.983,12.891,0.004,-7.92,93.62,-40.17,27.15,20.0,127,1000
6385,1,15.985,12.884,15.973,12.889,0.013,-7.93,93.66,-40.41,27.55,20.0,127,1000
6386,1,15.987,12.873,16.036,12.833,0.063,-8.12,93.59,-40.82,28.79,20.0,127,1000
6387,1,15.988,12.863,15.932,12.901,0.068,-7.9,93.79,-41.17,29.73,20.0,127,1000
6388,1,15.99,12.852,15.974,12.869,0.024,-8.01,93.72,-41.36,29.84,20.0,127,1000
6389,1,15.991,12.841,15.998,12.835,0.008,-8.13,93.74,-41.55,29.94,20.0,127,1000
6390,1,15.993,12.83,15.967,12.84,0.028,-8.12,93.85,-41.73,30.05,20.0,127,1000
6391,1,15.994,12.819,15.994,12.821,0.003,-8.18,93.8,-41.92,30.15,20.0,127,1000
6392,1,15.996,12.807,15.978,12.818,0.021,-8.2,93.87,-42.11,30.25,20.0,127,1000
6393,1,15.997,12.796,15.968,12.811,0.033,-8.23,93.94,-42.29,30.36,20.0,127,1000
6394,1,15.999,12.785,16.01,12.794,0.014,-8.28,93.82,-42.48,30.46,20.0,127,1000
6395,1,16.001,12.774,16.019,12.764,0.021,-8.39,93.88,-42.67,30.56,20.0,127,1000
6396,1,16.002,12.762,16.02,12.749,0.023,-8.45,93.93,-42.85,30.66,20.0,127,1000
6397,1,16.004,12.751,16.024,12.735,0.026,-8.5,93.95,-43.04,30.77,20.0,127,1000
6398,1,16.005,12.74,16.032,12.74,0.027,-8.48,93.91,-43.23,30.87,20.0,127,1000
6399,1,16.007,12.728,16.038,12.719,0.033,-8.56,93.95,-43.41,30.97,20.0,127,1000
6400,1,16.008,12.717,16.034,12.72,0.026,-8.56,93.96,-43.6,31.07,20.0,127,1000
6401,1,16.01,12.705,16.025,12.729,0.028,-8.52,93.97,-43.79,31.17,20.0,127,1000
6402,1,16.011,12.694,16.008,12.693,0.003,-8.67,94.16,-43.97,31.27,20.0,127,1000
6403,1,16.013,12.682,16.05,12.671,0.038,-8.74,94.06,-44.16,31.36,20.0,127,1000
6404,1,16.015,12.67,16.009,12.685,0.016,-8.7,94.18,-44.35,31.46,20.0,127,1000
6405,1,16.016,12.658,16.037,12.63,0.035,-8.9,94.24,-44.53,31.56,20.0,127,1000
6406,1,16.018,12.647,16.001,12.662,0.023,-8.79,94.29,-44.72,31.66,20.0,127,1000
6407,1,16.019,12.635,16.068,12.597,0.061,-9.01,94.22,-44.91,31.76,20.0,127,1000
6408,1,16.021,12.623,16.008,12.608,0.02,-8.99,94.43,-45.09,31.85,20.0,127,1000
6409,1,16.023,12.611,16.021,12.623,0.012,-8.93,94.33,-45.28,31.95,20.0,127,1000
6410,1,16.024,12.599,16.023,12.576,0.023,-9.11,94.48,-45.47,32.04,20.0,127,1000
6411,1,16.026,12.587,16.048,12.588,0.022,-9.06,94.33,-45.65,32.14,20.0,127,1000
6412,1,16.028,12.575,16.065,12.548,0.046,-9.2,94.39,-45.84,32.23,20.0,127,1000
6413,1,16.029,12.562,16.027,12.575,0.012,-9.11,94.46,-46.03,32.33,20.0,127,1000
6414,1,16.031,12.55,16.055,12.526,0.034,-9.29,94.5,-46.21,32.42,20.0,127,1000
6415,1,16.033,12.538,16.018,12.55,0.018,-9.21,94.58,-46.4,32.52,20.0,127,1000
6416,1,16.034,12.526,16.04,12.498,0.028,-9.4,94.66,-46.59,32.61,20.0,127,1000
6417,1,16.036,12.513,16.073,12.504,0.038,-9.37,94.5,-46.77,32.7,20.0,127,1000
6418,1,16.038,12.501,16.064,12.486,0.031,-9.44,94.59,-46.96,32.79,20.0,127,1000
6419,1,16.039,12.488,16.038,12.493,0.005,-9.42,94.68,-47.15,32.89,20.0,127,1000
6420,1,16.041,12.476,16.086,12.435,0.061,-9.63,94.66,-47.33,32.98,20.0,127,1000
6421,1,16.043,12.463,16.02,12.476,0.026,-9.49,94.81,-47.52,33.07,20.0,127,1000
6422,1,16.044,12.451,16.067,12.432,0.029,-9.64,94.75,-47.71,33.16,20.0,127,1000
6423,1,16.046,12.438,16.021,12.445,0.026,-9.61,94.9,-47.89,33.25,20.0,127,1000
6424,1,16.048,12.425,16.041,12.419,0.009,-9.7,94.9,-48.08,33.34,20.0,127,1000
6425,1,16.05,12.413,16.025,12.408,0.025,-9.75,95.0,-48.27,33.43,20.0,127,1000
6426,1,16.051,12.4,16.069,12.379,0.027,-9.85,94.91,-48.45,33.51,20.0,127,1000
6427,1,16.053,12.387,16.042,12.399,0.017,-9.78,94.96,-48.64,33.6,20.0,127,1000
6428,1,16.055,12.374,16.032,12.401,0.036,-9.77,95.0,-48.83,33.69,20.0,127,1000
6429,1,16.057,12.361,16.069,12.352,0.015,-9.95,95.0,-49.01,33.78,20.0,127,1000
6430,1,16.058,12.348,16.032,12.367,0.032,-9.91,95.1,-49.2,33.86,20.0,127,1000
6431,1,16.06,12.335,16.032,12.349,0.032,-9.97,95.16,-49.39,33.95,20.0,127,1000
6432,1,16.062,12.322,16.074,12.319,0.012,-10.08,95.08,-49.57,34.04,20.0,127,1000
6433,1,16.064,12.309,16.082,12.292,0.025,-10.18,95.13,-49.76,34.12,20.0,127,1000
6434,1,16.065,12.296,16.079,12.29,0.015,-10.19,95.15,-49.95,34.21,20.0,127,1000
6435,1,16.067,12.282,16.055,12.29,0.014,-10.19,95.25,-50.13,34.29,20.0,127,1000
6436,1,16.069,12.269,16.098,12.246,0.037,-10.35,95.21,-50.32,34.37,20.0,127,1000
6437,1,16.071,12.256,16.047,12.271,0.029,-10.27,95.35,-50.51,34.46,20.0,127,1000
6438,1,16.073,12.242,16.09,12.261,0.025,-10.29,95.2,-50.69,34.54,20.0,127,1000
6439,1,16.075,12.229,16.094,12.218,0.022,-10.45,95.32,-50.88,34.62,20.0,127,1000
6440,1,16.076,12.215,16.062,12.222,0.016,-10.45,95.44,-51.07,34.7,20.0,127,1000
6441,1,16.078,12.202,16.059,12.234,0.037,-10.41,95.41,-51.25,34.78,20.0,127,1000
6442,1,16.08,12.188,16.039,12.209,0.047,-10.51,95.57,-51.44,34.86,20.0,127,1000
6443,1,16.082,12.175,16.104,12.171,0.023,-10.63,95.42,-51.63,34.94,20.0,127,1000
6444,1,16.084,12.161,16.082,12.168,0.007,-10.65,95.52,-51.81,35.02,20.0,127,1000
6445,1,16.086,12.147,16.088,12.159,0.013,-10.68,95.52,-52.0,35.1,20.0,127,1000
6446,1,16.088,12.133,16.092,12.143,0.011,-10.74,95.56,-52.19,35.18,20.0,127,1000
6447,1,16.089,12.119,16.099,12.126,0.011,-10.81,95.59,-52.37,35.26,20.0,127,1000
6448,1,16.091,12.106,16.111,12.096,0.022,-10.92,95.63,-52.56,35.34,20.0,127,1000
6449,1,16.093,12.092,16.097,12.105,0.014,-10.88,95.65,-52.75,35.42,20.0,127,1000
6450,1,16.095,12.078,16.125,12.049,0.041,-11.09,95.71,-52.93,35.49,20.0,127,1000
6451,1,16.097,12.064,16.121,12.064,0.024,-11.03,95.68,-53.12,35.57,20.0,127,1000
6452,1,16.099,12.049,16.083,12.05,0.016,-11.1,95.88,-53.32,35.72,20.0,127,1000
6453,1,16.101,12.035,16.102,12.028,0.008,-11.18,95.88,-53.65,36.54,20.0,127,1000
6454,1,16.102,12.021,16.076,12.027,0.027,-11.19,95.98,-53.96,37.3,20.0,127,1000
6455,1,16.104,12.007,16.099,12.03,0.024,-11.17,95.88,-54.15,37.38,20.0,127,1000
6456,1,16.106,11.992,16.081,12.029,0.044,-11.18,95.96,-54.34,37.46,20.0,127,1000
6457,1,16.107,11.978,16.107,11.982,0.004,-11.35,96.0,-54.52,37.54,20.0,127,1000
6458,1,16.109,11.964,16.151,11.942,0.047,-11.49,95.93,-54.71,37.62,20.0,127,1000
6459,1,16.11,11.949,16.107,11.945,0.005,-11.49,96.11,-54.9,37.69,20.0,127,1000
6460,1,16.112,11.935,16.106,11.949,0.016,-11.48,96.1,-55.09,37.77,20.0,127,1000
6461,1,16.114,11.92,16.086,11.929,0.03,-11.56,96.24,-55.28,37.85,20.0,127,1000
6462,1,16.115,11.905,16.129,11.913,0.016,-11.61,96.11,-55.47,37.92,20.0,127,1000
6463,1,16.117,11.891,16.134,11.888,0.017,-11.7,96.17,-55.65,38.0,20.0,127,1000
6464,1,16.119,11.876,16.127,11.869,0.011,-11.78,96.26,-55.84,38.07,20.0,127,1000
6465,1,16.12,11.861,16.12,11.859,0.002,-11.82,96.32,-56.03,38.15,20.0,127,1000
6466,1,16.122,11.846,16.107,11.849,0.015,-11.86,96.4,-56.22,38.22,20.0,127,1000
6467,1,16.124,11.831,16.159,11.814,0.04,-11.97,96.29,-56.41,38.29,20.0,127,1000
6468,1,16.125,11.817,16.103,11.824,0.024,-11.96,96.49,-56.6,38.37,20.0,127,1000
6469,1,16.127,11.802,16.157,11.768,0.045,-12.15,96.44,-56.79,38.44,20.0,127,1000
6470,1,16.129,11.787,16.13,11.769,0.017,-12.16,96.55,-56.97,38.51,20.0,127,1000
6471,1,16.13,11.771,16.121,11.79,0.02,-12.08,96.52,-57.16,38.58,20.0,127,1000
6472,1,16.132,11.756,16.138,11.737,0.02,-12.28,96.61,-57.35,38.65,20.0,127,1000
6473,1,16.134,11.741,16.1,11.787,0.057,-12.1,96.62,-57.54,38.72,20.0,127,1000
6474,1,16.135,11.726,16.174,11.703,0.045,-12.39,96.56,-57.73,38.79,20.0,127,1000
6475,1,16.137,11.711,16.153,11.699,0.02,-12.42,96.66,-57.92,38.86,20.0,127,1000
6476,1,16.139,11.695,16.168,11.681,0.032,-12.48,96.66,-58.11,38.93,20.0,127,1000
6477,1,16.141,11.68,16.132,11.697,0.019,-12.43,96.75,-58.29,38.99,20.0,127,1000
6478,1,16.142,11.664,16.146,11.662,0.004,-12.56,96.8,-58.48,39.06,20.0,127,1000
6479,1,16.144,11.649,16.143,11.655,0.006,-12.59,96.84,-58.67,39.13,20.0,127,1000
6480,1,16.146,11.633,16.128,11.643,0.021,-12.64,96.94,-58.86,39.19,20.0,127,1000
6481,1,16.148,11.618,16.173,11.611,0.026,-12.75,96.84,-59.05,39.26,20.0,127,1000
6482,1,16.149,11.602,16.149,11.621,0.019,-12.72,96.91,-59.24,39.32,20.0,127,1000
6483,1,16.151,11.587,16.145,11.596,0.011,-12.81,97.0,-59.43,39.39,20.0,127,1000
6484,1,16.153,11.571,16.15,11.544,0.027,-13.01,97.14,-59.61,39.45,20.0,127,1000
6485,1,16.155,11.555,16.153,11.548,0.007,-12.99,97.11,-59.8,39.51,20.0,127,1000
6486,1,16.156,11.539,16.131,11.547,0.026,-13.01,97.21,-59.99,39.58,20.0,127,1000
6487,1,16.158,11.523,16.176,11.508,0.024,-13.14,97.14,-60.18,39.64,20.0,127,1000
6488,1,16.16,11.507,16.134,11.531,0.035,-13.07,97.24,-60.37,39.7,20.0,127,1000
6489,1,16.162,11.491,16.203,11.466,0.048,-13.29,97.15,-60.56,39.76,20.0,127,1000
6490,1,16.164,11.475,16.166,11.461,0.014,-13.32,97.31,-60.75,39.82,20.0,127,1000
6491,1,16.165,11.459,16.136,11.487,0.041,-13.23,97.36,-60.93,39.88,20.0,127,1000
6492,1,16.167,11.443,16.175,11.45,0.01,-13.36,97.31,-61.12,39.94,20.0,127,1000
6493,1,16.169,11.427,16.153,11.439,0.02,-13.41,97.44,-61.31,40.0,20.0,127,1000
6494,1,16.171,11.411,16.169,11.433,0.023,-13.43,97.39,-61.5,40.06,20.0,127,1000
6495,1,16.173,11.395,16.17,11.396,0.003,-13.57,97.49,-61.69,40.11,20.0,127,1000
6496,1,16.174,11.378,16.195,11.358,0.028,-13.7,97.5,-61.88,40.17,20.0,127,1000
6497,1,16.176,11.362,16.158,11.361,0.018,-13.71,97.64,-62.07,40.23,20.0,127,1000
6498,1,16.178,11.345,16.16,11.376,0.035,-13.65,97.59,-62.25,40.28,20.0,127,1000
6499,1,16.18,11.329,16.233,11.303,0.059,-13.9,97.5,-62.44,40.34,20.0,127,1000
6500,1,16.182,11.312,16.185,11.328,0.015,-13.83,97.63,-62.63,40.39,20.0,127,1000
6501,1,16.184,11.296,16.21,11.283,0.029,-13.99,97.65,-62.82,40.44,20.0,127,1000
6502,1,16.186,11.279,16.169,11.273,0.018,-14.04,97.85,-63.01,40.5,20.0,127,1000
6503,1,16.187,11.263,16.196,11.272,0.013,-14.03,97.74,-63.2,40.55,20.0,127,1000
6504,1,16.189,11.246,16.229,11.215,0.05,-14.24,97.77,-63.39,40.6,20.0,127,1000
6505,1,16.191,11.229,16.172,11.248,0.027,-14.14,97.91,-63.57,40.65,20.0,127,1000
6506,1,16.193,11.212,16.188,11.208,0.007,-14.28,97.96,-63.76,40.7,20.0,127,1000
6507,1,16.195,11.195,16.194,11.193,0.003,-14.34,97.98,-63.95,40.75,20.0,127,1000
6508,1,16.197,11.179,16.216,11.145,0.039,-14.51,98.03,-64.14,40.8,20.0,127,1000
6509,1,16.199,11.162,16.17,11.185,0.037,-14.38,98.1,-64.33,40.85,20.0,127,1000
6510,1,16.201,11.145,16.208,11.144,0.007,-14.52,98.06,-64.52,40.9,20.0,127,1000
6511,1,16.203,11.127,16.222,11.118,0.022,-14.61,98.08,-64.71,40.95,20.0,127,1000
6512,1,16.204,11.11,16.241,11.103,0.038,-14.66,98.04,-64.89,40.99,20.0,127,1000
6513,1,16.206,11.093,16.191,11.116,0.028,-14.63,98.21,-65.08,41.04,20.0,127,1000
6514,1,16.208,11.076,16.208,11.101,0.025,-14.68,98.18,-65.27,41.08,20.0,127,1000
6515,1,16.21,11.059,16.198,11.067,0.015,-14.82,98.32,-65.46,41.13,20.0,127,1000
6516,1,16.212,11.041,16.232,11.049,0.021,-14.87,98.24,-65.65,41.17,20.0,127,1000
6517,1,16.214,11.024,16.185,11.041,0.034,-14.92,98.45,-65.9,41.55,20.0,127,1000
6518,1,16.216,11.007,16.229,10.998,0.015,-15.07,98.39,-66.19,42.1,20.0,127,1000
6519,1,16.218,10.989,16.227,10.973,0.019,-15.17,98.47,-66.41,42.31,20.0,127,1000
6520,1,16.219,10.972,16.224,10.981,0.01,-15.14,98.46,-66.6,42.35,20.0,127,1000
6521,1,16.221,10.954,16.231,10.956,0.01,-15.23,98.5,-66.79,42.4,20.0,127,1000
6522,1,16.223,10.936,16.233,10.946,0.014,-15.27,98.52,-66.98,42.44,20.0,127,1000
6523,1,16.225,10.919,16.23,10.911,0.01,-15.4,98.63,-67.17,42.48,20.0,127,1000
6524,1,16.226,10.901,16.218,10.914,0.016,-15.4,98.67,-67.36,42.53,20.0,127,1000
6525,1,16.228,10.883,16.233,10.891,0.009,-15.48,98.68,-67.55,42.57,20.0,127,1000
6526,1,16.23,10.865,16.227,10.866,0.003,-15.58,98.77,-67.74,42.61,20.0,127,1000
6527,1,16.232,10.847,16.209,10.844,0.023,-15.67,98.91,-67.93,42.65,20.0,127,1000
6528,1,16.233,10.829,16.256,10.805,0.033,-15.8,98.82,-68.12,42.69,20.0,127,1000
6529,1,16.235,10.811,16.205,10.83,0.035,-15.73,98.96,-68.31,42.73,20.0,127,1000
6530,1,16.237,10.793,16.216,10.817,0.031,-15.77,98.95,-68.5,42.77,20.0,127,1000
6531,1,16.239,10.775,16.261,10.761,0.027,-15.97,98.92,-68.68,42.8,20.0,127,1000
6532,1,16.241,10.757,16.241,10.751,0.006,-16.01,99.03,-68.87,42.84,20.0,127,1000
6533,1,16.242,10.739,16.237,10.737,0.006,-16.07,99.09,-69.06,42.88,20.0,127,1000
6534,1,16.244,10.721,16.27,10.724,0.026,-16.1,98.99,-69.25,42.91,20.0,127,1000
6535,1,16.246,10.702,16.246,10.695,0.007,-16.22,99.17,-69.44,42.95,20.0,127,1000
6536,1,16.248,10.684,16.279,10.651,0.046,-16.38,99.15,-69.63,42.98,20.0,127,1000
