timestamp_ms,command_id,target_x,target_y,real_x,real_y,error,motor1_pos,motor2_pos,velocity,pwm_effort,hz
661,1,18.232,0.0,18.08,0.08,0.171,-52.68,105.88,48.12,127,1000
662,1,18.252,0.0,18.109,0.042,0.149,-52.74,105.74,48.16,127,1000
663,1,18.272,0.0,18.122,0.117,0.19,-52.47,105.67,48.19,127,1000
664,1,18.292,0.0,18.149,0.056,0.153,-52.6,105.55,48.22,127,1000
665,1,18.312,0.0,18.15,0.064,0.174,-52.57,105.54,48.25,127,1000
666,1,18.332,0.0,18.177,0.059,0.166,-52.52,105.41,48.28,127,1000
667,1,18.352,0.0,18.2,0.066,0.165,-52.44,105.3,48.31,127,1000
668,1,18.372,0.0,18.227,0.06,0.156,-52.4,105.17,48.34,127,1000
669,1,18.392,0.0,18.259,0.04,0.139,-52.38,105.02,48.37,127,1000
670,1,18.412,0.0,18.276,0.074,0.155,-52.24,104.94,48.41,127,1000
671,1,18.432,0.0,18.304,0.021,0.129,-52.34,104.8,48.44,127,1000
672,1,18.452,0.0,18.299,0.064,0.166,-52.21,104.83,48.47,127,1000
673,1,18.472,0.0,18.306,0.067,0.178,-52.19,104.79,48.5,127,1000
674,1,18.492,0.0,18.35,0.046,0.148,-52.15,104.58,48.53,127,1000
675,1,18.512,0.0,18.37,0.077,0.161,-52.0,104.48,48.57,127,1000
676,1,18.532,0.0,18.389,0.028,0.145,-52.11,104.39,48.6,127,1000
677,1,18.552,0.0,18.433,0.03,0.123,-52.0,104.18,48.63,127,1000
678,1,18.572,0.0,18.424,0.051,0.156,-51.95,104.22,48.66,127,1000
679,1,18.592,0.0,18.438,0.07,0.169,-51.86,104.15,48.7,127,1000
680,1,18.612,0.0,18.473,0.073,0.157,-51.77,103.99,48.73,127,1000
681,1,18.632,0.0,18.475,0.093,0.183,-51.7,103.98,48.76,127,1000
682,1,18.652,0.0,18.484,0.076,0.184,-51.73,103.93,48.79,127,1000
683,1,18.672,0.0,18.52,0.066,0.165,-51.68,103.76,48.83,127,1000
684,1,18.692,0.0,18.526,0.065,0.178,-51.66,103.73,48.86,127,1000
685,1,18.712,0.0,18.578,0.035,0.138,-51.63,103.47,48.89,127,1000
686,1,18.732,0.0,18.6,0.019,0.133,-51.62,103.37,48.93,127,1000
687,1,18.752,0.0,18.616,0.049,0.144,-51.49,103.29,48.96,127,1000
688,1,18.772,0.0,18.633,0.053,0.149,-51.44,103.21,48.99,127,1000
689,1,18.792,0.0,18.635,0.084,0.178,-51.34,103.2,49.03,127,1000
690,1,18.812,0.0,18.676,0.086,0.161,-51.23,103.0,49.06,127,1000
691,1,18.832,0.0,18.681,0.064,0.164,-51.29,102.97,49.1,127,1000
692,1,18.852,0.0,18.706,0.094,0.174,-51.14,102.85,49.13,127,1000
693,1,18.872,0.0,18.724,0.085,0.171,-51.12,102.76,49.16,127,1000
694,1,18.892,0.0,18.756,0.045,0.143,-51.17,102.6,49.2,127,1000
695,1,18.912,0.0,18.761,0.072,0.167,-51.07,102.58,49.23,127,1000
696,1,18.932,0.0,18.785,0.081,0.168,-50.98,102.46,49.27,127,1000
697,1,18.952,0.0,18.814,0.067,0.154,-50.96,102.32,49.3,127,1000
698,1,18.972,0.0,18.826,0.074,0.164,-50.91,102.26,49.34,127,1000
699,1,18.992,0.0,18.834,0.081,0.178,-50.86,102.22,49.37,127,1000
700,1,19.012,0.0,18.857,0.07,0.171,-50.84,102.11,49.4,127,1000
701,1,19.032,0.0,18.892,0.062,0.153,-50.78,101.94,49.44,127,1000
702,1,19.052,0.0,18.901,0.043,0.157,-50.81,101.89,49.47,127,1000
703,1,19.072,0.0,18.928,0.072,0.161,-50.66,101.76,49.51,127,1000
704,1,19.092,0.0,18.949,0.068,0.159,-50.62,101.66,49.55,127,1000
705,1,19.112,0.0,18.968,0.053,0.153,-50.62,101.56,49.58,127,1000
706,1,19.132,0.0,18.993,0.046,0.146,-50.58,101.44,49.62,127,1000
707,1,19.152,0.0,19.024,0.053,0.139,-50.49,101.29,49.65,127,1000
708,1,19.172,0.0,19.032,0.096,0.17,-50.34,101.25,49.69,127,1000
709,1,19.192,0.0,19.022,0.074,0.186,-50.43,101.3,49.72,127,1000
710,1,19.212,0.0,19.043,0.065,0.181,-50.4,101.19,49.76,127,1000
711,1,19.232,0.0,19.102,0.106,0.168,-50.13,100.9,49.8,127,1000
712,1,19.252,0.0,19.107,0.088,0.17,-50.18,100.88,49.83,127,1000
713,1,19.272,0.0,19.13,0.083,0.165,-50.13,100.76,49.87,127,1000
714,1,19.292,0.0,19.156,0.08,0.158,-50.08,100.63,49.9,127,1000
715,1,19.312,0.0,19.15,0.111,0.196,-50.0,100.66,49.94,127,1000
716,1,19.332,0.0,19.189,0.072,0.16,-50.02,100.47,49.98,127,1000
717,1,19.352,0.0,19.194,0.077,0.176,-49.99,100.44,50.01,127,1000
718,1,19.372,0.0,19.235,0.038,0.142,-50.01,100.24,50.05,127,1000
719,1,19.393,0.0,19.235,0.09,0.181,-49.85,100.24,50.09,127,1000
720,1,19.413,0.0,19.246,0.118,0.204,-49.74,100.19,50.13,127,1000
721,1,19.433,0.0,19.304,0.046,0.136,-49.81,99.9,50.16,127,1000
722,1,19.453,0.0,19.296,0.078,0.175,-49.74,99.94,50.2,127,1000
723,1,19.473,0.0,19.337,0.072,0.153,-49.65,99.73,50.24,127,1000
724,1,19.493,0.0,19.341,0.07,0.167,-49.65,99.71,50.27,127,1000
725,1,19.513,0.0,19.372,0.076,0.16,-49.56,99.56,50.31,127,1000
726,1,19.533,0.0,19.396,0.062,0.15,-49.54,99.44,50.35,127,1000
727,1,19.553,0.0,19.412,0.078,0.161,-49.45,99.36,50.39,127,1000
728,1,19.573,0.0,19.446,0.054,0.138,-49.44,99.19,50.43,127,1000
729,1,19.593,0.0,19.467,0.08,0.149,-49.31,99.08,50.46,127,1000
730,1,19.613,0.0,19.467,0.056,0.157,-49.38,99.08,50.5,127,1000
731,1,19.633,0.0,19.491,0.032,0.146,-49.39,98.96,50.54,127,1000
732,1,19.653,0.0,19.525,0.049,0.137,-49.25,98.79,50.58,127,1000
733,1,19.673,0.0,19.543,0.083,0.154,-49.1,98.7,50.62,127,1000
734,1,19.693,0.0,19.547,0.112,0.183,-49.01,98.68,50.66,127,1000
735,1,19.713,0.0,19.575,0.055,0.148,-49.11,98.54,50.7,127,1000
736,1,19.733,0.0,19.596,0.07,0.153,-49.01,98.43,50.74,127,1000
737,1,19.753,0.0,19.597,0.076,0.173,-48.99,98.43,50.78,127,1000
738,1,19.773,0.0,19.636,0.032,0.14,-49.02,98.23,50.81,127,1000
739,1,19.793,0.0,19.672,0.05,0.13,-48.88,98.05,50.85,127,1000
740,1,19.813,0.0,19.681,0.085,0.157,-48.75,98.0,50.89,127,1000
741,1,19.833,0.0,19.675,0.046,0.164,-48.88,98.03,50.93,127,1000
742,1,19.853,0.0,19.692,0.066,0.173,-48.78,97.95,50.97,127,1000
743,1,19.873,0.0,19.728,0.079,0.165,-48.65,97.76,51.01,127,1000
744,1,19.893,0.0,19.746,0.067,0.162,-48.64,97.67,51.05,127,1000
745,1,19.913,0.0,19.775,0.091,0.165,-48.5,97.53,51.09,127,1000
746,1,19.933,0.0,19.804,0.03,0.133,-48.6,97.38,51.13,127,1000
747,1,19.953,0.0,19.816,0.058,0.149,-48.49,97.32,51.18,127,1000
748,1,19.973,0.0,19.832,0.095,0.17,-48.34,97.24,51.22,127,1000
749,1,19.993,0.0,19.85,0.041,0.149,-48.45,97.14,51.26,127,1000
750,1,20.013,0.0,19.874,0.062,0.152,-48.33,97.02,51.3,127,1000
751,1,20.033,0.0,19.92,0.045,0.121,-48.26,96.79,51.34,127,1000
752,1,20.053,0.0,19.909,0.087,0.168,-48.17,96.84,51.38,127,1000
753,1,20.073,0.0,19.938,0.053,0.146,-48.2,96.7,51.42,127,1000
754,1,20.093,0.0,19.959,0.067,0.15,-48.1,96.59,51.46,127,1000
755,1,20.113,0.0,19.97,0.06,0.156,-48.09,96.53,51.5,127,1000
756,1,20.133,0.0,19.973,0.039,0.165,-48.14,96.52,51.55,127,1000
757,1,20.153,0.0,20.012,0.045,0.148,-48.03,96.32,51.59,127,1000
758,1,20.173,0.0,20.044,0.042,0.136,-47.96,96.15,51.63,127,1000
759,1,20.193,0.0,20.047,0.039,0.151,-47.96,96.14,51.67,127,1000
760,1,20.213,0.0,20.084,0.059,0.142,-47.81,95.95,51.72,127,1000
761,1,20.233,0.0,20.092,0.056,0.152,-47.79,95.91,51.76,127,1000
762,1,20.253,0.0,20.103,0.054,0.16,-47.77,95.85,51.8,127,1000
763,1,20.273,0.0,20.148,0.08,0.149,-47.58,95.62,51.84,127,1000
764,1,20.293,0.0,20.162,0.058,0.143,-47.61,95.55,51.89,127,1000
765,1,20.313,0.0,20.182,0.063,0.146,-47.54,95.44,51.93,127,1000
766,1,20.333,0.0,20.194,0.088,0.165,-47.44,95.38,51.97,127,1000
767,1,20.353,0.0,20.24,0.044,0.122,-47.45,95.14,52.02,127,1000
768,1,20.373,0.0,20.228,0.052,0.154,-47.45,95.2,52.06,127,1000
769,1,20.393,0.0,20.256,0.094,0.166,-47.27,95.06,52.1,127,1000
770,1,20.413,0.0,20.262,0.106,0.185,-47.21,95.03,52.15,127,1000
771,1,20.433,0.0,20.286,0.087,0.171,-47.21,94.9,52.19,127,1000
772,1,20.453,0.0,20.313,0.084,0.163,-47.14,94.76,52.24,127,1000
773,1,20.473,0.0,20.343,0.061,0.144,-47.13,94.61,52.28,127,1000
774,1,20.493,0.0,20.365,0.082,0.152,-47.02,94.49,52.33,127,1000
775,1,20.513,0.0,20.379,0.116,0.178,-46.88,94.42,52.37,127,1000
776,1,20.534,0.0,20.405,0.076,0.149,-46.93,94.29,52.42,127,1000
777,1,20.554,0.0,20.409,0.097,0.174,-46.86,94.26,52.46,127,1000
778,1,20.574,0.0,20.449,0.035,0.129,-46.93,94.06,52.51,127,1000
779,1,20.594,0.0,20.46,0.07,0.151,-46.8,94.0,52.55,127,1000
780,1,20.614,0.0,20.475,0.083,0.162,-46.73,93.92,52.6,127,1000
781,1,20.634,0.0,20.487,0.077,0.165,-46.71,93.86,52.64,127,1000
782,1,20.654,0.0,20.513,0.084,0.164,-46.63,93.72,52.69,127,1000
783,1,20.674,0.0,20.53,0.048,0.151,-46.68,93.63,52.73,127,1000
784,1,20.694,0.0,20.558,0.055,0.146,-46.59,93.49,52.78,127,1000
785,1,20.714,0.0,20.582,0.077,0.152,-46.47,93.36,52.83,127,1000
786,1,20.734,0.0,20.589,0.062,0.157,-46.49,93.32,52.87,127,1000
787,1,20.754,0.0,20.607,0.112,0.184,-46.3,93.23,52.92,127,1000
788,1,20.774,0.0,20.635,0.058,0.151,-46.38,93.08,52.97,127,1000
789,1,20.794,0.0,20.658,0.039,0.141,-46.37,92.96,53.01,127,1000
790,1,20.814,0.0,20.661,0.098,0.181,-46.2,92.94,53.06,127,1000
791,1,20.834,0.0,20.69,0.054,0.153,-46.24,92.79,53.11,127,1000
792,1,20.854,0.0,20.71,0.07,0.16,-46.15,92.69,53.16,127,1000
793,1,20.874,0.0,20.758,0.039,0.122,-46.11,92.43,53.2,127,1000
794,1,20.894,0.0,20.75,0.103,0.177,-45.95,92.48,53.25,127,1000
795,1,20.914,0.0,20.79,0.026,0.127,-46.06,92.27,53.3,127,1000
796,1,20.934,0.0,20.812,0.048,0.131,-45.94,92.14,53.35,127,1000
797,1,20.954,0.0,20.82,0.077,0.155,-45.84,92.11,53.4,127,1000
798,1,20.974,0.0,20.846,0.037,0.133,-45.88,91.97,53.45,127,1000
799,1,20.994,0.0,20.863,0.05,0.14,-45.8,91.87,53.49,127,1000
800,1,21.014,0.0,20.862,0.128,0.199,-45.59,91.88,53.54,127,1000
801,1,21.034,0.0,20.893,0.081,0.162,-45.64,91.72,53.59,127,1000
802,1,21.054,0.0,20.91,0.109,0.18,-45.51,91.62,53.64,127,1000
803,1,21.074,0.0,20.934,0.087,0.164,-45.51,91.5,53.69,127,1000
804,1,21.094,0.0,20.97,0.032,0.129,-45.57,91.31,53.74,127,1000
805,1,21.114,0.0,20.983,0.101,0.165,-45.34,91.23,53.79,127,1000
806,1,21.134,0.0,21.003,0.062,0.145,-45.4,91.13,53.84,127,1000
807,1,21.154,0.0,21.01,0.076,0.163,-45.34,91.09,53.89,127,1000
808,1,21.174,0.0,21.044,0.047,0.139,-45.33,90.91,53.94,127,1000
809,1,21.194,0.0,21.063,0.082,0.154,-45.18,90.81,53.99,127,1000
810,1,21.214,0.0,21.085,0.078,0.151,-45.13,90.69,54.04,127,1000
811,1,21.234,0.0,21.104,0.067,0.146,-45.11,90.59,54.09,127,1000
812,1,21.254,0.0,21.127,0.064,0.142,-45.06,90.46,54.15,127,1000
813,1,21.274,0.0,21.144,0.035,0.134,-45.09,90.37,54.2,127,1000
814,1,21.294,0.0,21.15,0.075,0.163,-44.97,90.34,54.25,127,1000
815,1,21.314,0.0,21.181,0.058,0.146,-44.93,90.17,54.3,127,1000
816,1,21.334,0.0,21.215,0.089,0.149,-44.76,89.99,54.35,127,1000
817,1,21.354,0.0,21.222,0.07,0.15,-44.79,89.95,54.4,127,1000
818,1,21.374,0.0,21.245,0.105,0.167,-44.63,89.83,54.46,127,1000
819,1,21.394,0.0,21.254,0.065,0.155,-44.71,89.78,54.51,127,1000
820,1,21.414,0.0,21.272,0.058,0.154,-44.69,89.68,54.56,127,1000
821,1,21.434,0.0,21.306,0.064,0.144,-44.58,89.5,54.61,127,1000
822,1,21.454,0.0,21.312,0.093,0.17,-44.48,89.46,54.67,127,1000
823,1,21.474,0.0,21.345,0.066,0.145,-44.47,89.29,54.72,127,1000
824,1,21.494,0.0,21.362,0.069,0.149,-44.41,89.19,54.78,127,1000
825,1,21.514,0.0,21.366,0.081,0.169,-44.37,89.17,54.83,127,1000
826,1,21.534,0.0,21.406,0.101,0.163,-44.2,88.95,54.88,127,1000
827,1,21.554,0.0,21.434,0.075,0.142,-44.2,88.8,54.94,127,1000
828,1,21.574,0.0,21.464,0.039,0.117,-44.21,88.64,54.99,127,1000
829,1,21.594,0.0,21.47,0.09,0.153,-44.06,88.6,55.05,127,1000
830,1,21.614,0.0,21.484,0.068,0.147,-44.08,88.53,55.1,127,1000
831,1,21.634,0.0,21.494,0.108,0.177,-43.95,88.47,55.16,127,1000
832,1,21.654,0.0,21.501,0.095,0.181,-43.96,88.43,55.21,127,1000
833,1,21.674,0.0,21.557,0.042,0.125,-43.95,88.13,55.27,127,1000
834,1,21.695,0.0,21.552,0.097,0.172,-43.82,88.15,55.32,127,1000
835,1,21.715,0.0,21.563,0.074,0.169,-43.85,88.09,55.38,127,1000
836,1,21.735,0.0,21.618,-0.014,0.118,-43.93,87.79,55.44,127,1000
837,1,21.755,0.0,21.612,0.095,0.171,-43.66,87.82,55.49,127,1000
838,1,21.775,0.0,21.636,0.096,0.169,-43.59,87.69,55.55,127,1000
839,1,21.795,0.0,21.663,0.073,0.15,-43.58,87.54,55.61,127,1000
840,1,21.815,0.0,21.688,0.084,0.152,-43.48,87.4,55.66,127,1000
841,1,21.835,0.0,21.718,0.072,0.137,-43.43,87.24,55.72,127,1000
842,1,21.855,0.0,21.718,0.068,0.153,-43.44,87.24,55.78,127,1000
843,1,21.875,0.0,21.753,0.034,0.126,-43.43,87.04,55.84,127,1000
844,1,21.895,0.0,21.762,0.109,0.172,-43.21,87.0,55.89,127,1000
845,1,21.915,0.0,21.777,0.093,0.166,-43.21,86.91,55.95,127,1000
846,1,21.935,0.0,21.819,0.03,0.12,-43.26,86.68,56.01,127,1000
847,1,21.955,0.0,21.823,0.1,0.165,-43.06,86.65,56.07,127,1000
848,1,21.975,0.0,21.855,0.103,0.158,-42.97,86.48,56.13,127,1000
849,1,21.995,0.0,21.861,0.058,0.146,-43.07,86.44,56.19,127,1000
850,1,22.015,0.0,21.864,0.062,0.163,-43.05,86.43,56.25,127,1000
851,1,22.035,0.0,21.91,0.095,0.157,-42.84,86.17,56.31,127,1000
852,1,22.055,0.0,21.957,0.048,0.109,-42.83,85.91,56.37,127,1000
853,1,22.075,0.0,21.946,0.106,0.167,-42.71,85.97,56.43,127,1000
854,1,22.095,0.0,21.967,0.075,0.148,-42.73,85.85,56.49,127,1000
855,1,22.115,0.0,21.987,0.077,0.149,-42.67,85.74,56.55,127,1000
856,1,22.135,0.0,22.016,0.054,0.131,-42.65,85.58,56.61,127,1000
857,1,22.155,0.0,22.039,0.054,0.127,-42.58,85.45,56.67,127,1000
858,1,22.175,0.0,22.07,0.046,0.115,-42.52,85.27,56.73,127,1000
859,1,22.195,0.0,22.056,0.123,0.186,-42.35,85.35,56.79,127,1000
860,1,22.215,0.0,22.086,0.05,0.138,-42.46,85.18,56.85,127,1000
861,1,22.235,0.0,22.121,0.057,0.128,-42.35,84.99,56.92,127,1000
862,1,22.255,0.0,22.132,0.093,0.154,-42.22,84.92,56.98,127,1000
863,1,22.275,0.0,22.134,0.094,0.17,-42.21,84.91,57.04,127,1000
864,1,22.295,0.0,22.162,0.076,0.153,-42.18,84.75,57.11,127,1000
865,1,22.315,0.0,22.202,0.054,0.125,-42.12,84.53,57.17,127,1000
866,1,22.335,0.0,22.212,0.043,0.13,-42.12,84.47,57.23,127,1000
867,1,22.355,0.0,22.22,0.107,0.172,-41.93,84.42,57.3,127,1000
868,1,22.375,0.0,22.233,0.056,0.153,-42.03,84.35,57.36,127,1000
869,1,22.395,0.0,22.276,0.085,0.146,-41.83,84.1,57.42,127,1000
870,1,22.415,0.0,22.294,0.087,0.149,-41.78,84.0,57.49,127,1000
871,1,22.435,0.0,22.321,0.048,0.124,-41.8,83.85,57.55,127,1000
872,1,22.455,0.0,22.347,0.048,0.118,-41.73,83.7,57.62,127,1000
873,1,22.475,0.0,22.349,0.119,0.173,-41.54,83.69,57.68,127,1000
874,1,22.495,0.0,22.368,0.067,0.144,-41.62,83.58,57.75,127,1000
875,1,22.515,0.0,22.382,0.101,0.167,-41.49,83.49,57.82,127,1000
876,1,22.535,0.0,22.41,0.112,0.168,-41.38,83.34,57.88,127,1000
877,1,22.555,0.0,22.43,0.029,0.129,-41.54,83.22,57.95,127,1000
878,1,22.575,0.0,22.459,0.068,0.134,-41.36,83.05,58.02,127,1000
879,1,22.595,0.0,22.493,0.082,0.131,-41.22,82.86,58.08,127,1000
880,1,22.615,0.0,22.468,0.077,0.166,-41.31,83.0,58.15,127,1000
881,1,22.635,0.0,22.522,0.101,0.152,-41.09,82.69,58.22,127,1000
882,1,22.655,0.0,22.531,0.059,0.137,-41.17,82.64,58.29,127,1000
883,1,22.675,0.0,22.553,0.058,0.135,-41.11,82.51,58.36,127,1000
884,1,22.695,0.0,22.577,0.056,0.131,-41.05,82.37,58.42,127,1000
885,1,22.715,0.0,22.593,0.091,0.153,-40.91,82.28,58.49,127,1000
886,1,22.735,0.0,22.607,0.054,0.139,-40.96,82.2,58.56,127,1000
887,1,22.755,0.0,22.638,0.082,0.143,-40.8,82.02,58.63,127,1000
888,1,22.775,0.0,22.651,0.091,0.155,-40.74,81.94,58.7,127,1000
889,1,22.795,0.0,22.681,0.063,0.13,-40.72,81.77,58.77,127,1000
890,1,22.815,0.0,22.71,0.077,0.131,-40.61,81.6,58.84,127,1000
891,1,22.836,0.0,22.72,0.056,0.129,-40.63,81.54,58.91,127,1000
892,1,22.856,0.0,22.719,0.027,0.14,-40.71,81.55,58.98,127,1000
893,1,22.876,0.0,22.757,0.061,0.133,-40.51,81.32,59.06,127,1000
894,1,22.896,0.0,22.766,0.082,0.153,-40.43,81.27,59.13,127,1000
895,1,22.916,0.0,22.799,0.029,0.12,-40.47,81.08,59.2,127,1000
896,1,22.936,0.0,22.815,0.05,0.131,-40.36,80.98,59.27,127,1000
897,1,22.956,0.0,22.825,0.071,0.148,-40.28,80.92,59.35,127,1000
898,1,22.976,0.0,22.853,0.079,0.146,-40.18,80.76,59.42,127,1000
899,1,22.996,0.0,22.882,0.05,0.124,-40.17,80.59,59.49,127,1000
900,1,23.016,0.0,22.884,0.102,0.167,-40.03,80.58,59.57,127,1000
901,1,23.036,0.0,22.929,0.088,0.138,-39.93,80.31,59.64,127,1000
902,1,23.056,0.0,22.929,0.09,0.155,-39.93,80.31,59.71,127,1000
903,1,23.076,0.0,22.953,0.11,0.165,-39.81,80.17,59.79,127,1000
904,1,23.096,0.0,22.979,0.07,0.136,-39.83,80.01,59.86,127,1000
905,1,23.116,0.0,22.992,0.083,0.149,-39.76,79.94,59.94,127,1000
906,1,23.136,0.0,23.013,0.082,0.147,-39.7,79.81,60.02,127,1000
907,1,23.156,0.0,23.059,0.03,0.101,-39.69,79.54,60.09,127,1000
908,1,23.176,0.0,23.052,0.084,0.149,-39.58,79.58,60.17,127,1000
909,1,23.196,0.0,23.075,0.095,0.154,-39.49,79.44,60.25,127,1000
910,1,23.216,0.0,23.104,0.115,0.16,-39.35,79.26,60.32,127,1000
911,1,23.236,0.0,23.121,0.08,0.139,-39.38,79.16,60.4,127,1000
912,1,23.256,0.0,23.14,0.081,0.142,-39.33,79.05,60.48,127,1000
913,1,23.276,0.0,23.169,0.068,0.126,-39.27,78.88,60.56,127,1000
914,1,23.296,0.0,23.184,0.038,0.118,-39.3,78.79,60.64,127,1000
915,1,23.316,0.0,23.206,0.082,0.137,-39.12,78.65,60.72,127,1000
916,1,23.336,0.0,23.222,0.077,0.137,-39.09,78.56,60.79,127,1000
917,1,23.356,0.0,23.251,0.032,0.11,-39.11,78.39,60.87,127,1000
918,1,23.376,0.0,23.265,0.058,0.125,-39.01,78.3,60.96,127,1000
919,1,23.396,0.0,23.275,0.087,0.149,-38.91,78.24,61.04,127,1000
920,1,23.416,0.0,23.294,0.041,0.129,-38.96,78.12,61.12,127,1000
921,1,23.436,0.0,23.326,0.093,0.144,-38.73,77.93,61.2,127,1000
922,1,23.456,0.0,23.346,0.046,0.12,-38.79,77.81,61.28,127,1000
923,1,23.476,0.0,23.354,0.105,0.161,-38.62,77.76,61.36,127,1000
924,1,23.496,0.0,23.383,0.039,0.119,-38.7,77.58,61.45,127,1000
925,1,23.516,0.0,23.386,0.059,0.143,-38.64,77.56,61.53,127,1000
926,1,23.536,0.0,23.418,0.04,0.125,-38.59,77.37,61.61,127,1000
927,1,23.556,0.0,23.439,0.058,0.131,-38.48,77.24,61.7,127,1000
928,1,23.576,0.0,23.463,0.085,0.142,-38.34,77.09,61.78,127,1000
929,1,23.596,0.0,23.488,0.074,0.131,-38.29,76.94,61.87,127,1000
930,1,23.616,0.0,23.51,0.069,0.127,-38.23,76.8,61.95,127,1000
931,1,23.636,0.0,23.517,0.056,0.132,-38.25,76.76,62.04,127,1000
932,1,23.656,0.0,23.521,0.115,0.177,-38.09,76.74,62.12,127,1000
933,1,23.676,0.0,23.562,0.079,0.139,-38.05,76.49,62.21,127,1000
934,1,23.696,0.0,23.572,0.074,0.145,-38.03,76.42,62.3,127,1000
935,1,23.716,0.0,23.598,0.072,0.138,-37.96,76.26,62.38,127,1000
936,1,23.736,0.0,23.62,0.062,0.131,-37.91,76.12,62.47,127,1000
937,1,23.756,0.0,23.642,0.043,0.123,-37.89,75.99,62.56,127,1000
938,1,23.776,0.0,23.668,0.066,0.127,-37.76,75.83,62.65,127,1000
939,1,23.796,0.0,23.684,0.116,0.162,-37.58,75.73,62.74,127,1000
940,1,23.816,0.0,23.7,0.085,0.144,-37.61,75.63,62.83,127,1000
941,1,23.836,0.0,23.72,0.035,0.122,-37.67,75.5,62.92,127,1000
942,1,23.856,0.0,23.733,0.109,0.165,-37.45,75.42,63.01,127,1000
943,1,23.876,0.0,23.759,0.09,0.148,-37.41,75.26,63.1,127,1000
944,1,23.896,0.0,23.772,0.086,0.152,-37.38,75.18,63.19,127,1000
945,1,23.916,0.0,23.803,0.09,0.145,-37.28,74.99,63.28,127,1000
946,1,23.936,0.0,23.819,0.131,0.176,-37.13,74.88,63.37,127,1000
947,1,23.956,0.0,23.854,0.053,0.116,-37.21,74.67,63.47,127,1000
948,1,23.977,0.0,23.855,0.103,0.159,-37.08,74.66,63.56,127,1000
949,1,23.997,0.0,23.898,0.074,0.124,-37.02,74.39,63.65,127,1000
950,1,24.017,0.0,23.914,0.064,0.121,-36.99,74.29,63.75,127,1000
951,1,24.037,0.0,23.923,0.114,0.161,-36.84,74.23,63.84,127,1000
952,1,24.057,0.0,23.933,0.065,0.14,-36.93,74.17,63.94,127,1000
953,1,24.077,0.0,23.945,0.096,0.163,-36.81,74.09,64.03,127,1000
954,1,24.097,0.0,23.978,0.138,0.182,-36.61,73.88,64.13,127,1000
955,1,24.117,0.0,23.996,0.08,0.145,-36.69,73.76,64.23,127,1000
956,1,24.137,0.0,24.031,0.058,0.121,-36.63,73.54,64.33,127,1000
957,1,24.157,0.0,24.039,0.098,0.153,-36.51,73.49,64.42,127,1000
958,1,24.177,0.0,24.071,0.057,0.12,-36.51,73.29,64.52,127,1000
959,1,24.197,0.0,24.08,0.072,0.137,-36.44,73.23,64.62,127,1000
960,1,24.217,0.0,24.12,0.077,0.124,-36.3,72.97,64.72,127,1000
961,1,24.237,0.0,24.115,0.1,0.158,-36.26,73.0,64.82,127,1000
962,1,24.257,0.0,24.143,0.066,0.132,-36.26,72.83,64.92,127,1000
963,1,24.277,0.0,24.164,0.078,0.137,-36.16,72.69,65.02,127,1000
964,1,24.297,0.0,24.193,0.112,0.153,-35.98,72.5,65.12,127,1000
965,1,24.317,0.0,24.204,0.075,0.135,-36.04,72.43,65.23,127,1000
966,1,24.337,0.0,24.245,0.075,0.119,-35.91,72.17,65.33,127,1000
967,1,24.357,0.0,24.233,0.112,0.167,-35.86,72.24,65.43,127,1000
968,1,24.377,0.0,24.258,0.1,0.155,-35.8,72.08,65.54,127,1000
969,1,24.397,0.0,24.287,0.076,0.134,-35.77,71.89,65.64,127,1000
970,1,24.417,0.0,24.307,0.059,0.125,-35.74,71.76,65.75,127,1000
971,1,24.437,0.0,24.325,0.099,0.15,-35.59,71.65,65.85,127,1000
972,1,24.457,0.0,24.349,0.076,0.132,-35.56,71.49,65.96,127,1000
973,1,24.477,0.0,24.351,0.119,0.173,-35.46,71.47,66.07,127,1000
974,1,24.497,0.0,24.386,0.057,0.125,-35.49,71.25,66.17,127,1000
975,1,24.517,0.0,24.412,0.039,0.112,-35.45,71.08,66.28,127,1000
976,1,24.537,0.0,24.437,0.079,0.128,-35.27,70.91,66.39,127,1000
977,1,24.557,0.0,24.453,0.088,0.137,-35.2,70.81,66.5,127,1000
978,1,24.577,0.0,24.474,0.078,0.129,-35.15,70.66,66.61,127,1000
979,1,24.597,0.0,24.48,0.111,0.161,-35.05,70.62,66.72,127,1000
980,1,24.617,0.0,24.505,0.082,0.139,-35.04,70.46,66.83,127,1000
981,1,24.637,0.0,24.533,0.085,0.134,-34.94,70.27,66.95,127,1000
982,1,24.657,0.0,24.565,0.008,0.093,-35.01,70.07,67.06,127,1000
983,1,24.677,0.0,24.566,0.078,0.135,-34.85,70.05,67.17,127,1000
984,1,24.697,0.0,24.599,0.053,0.111,-34.79,69.84,67.29,127,1000
985,1,24.717,0.0,24.6,0.088,0.147,-34.71,69.83,67.4,127,1000
986,1,24.737,0.0,24.638,0.058,0.115,-34.65,69.58,67.52,127,1000
987,1,24.757,0.0,24.639,0.07,0.137,-34.62,69.57,67.63,127,1000
988,1,24.777,0.0,24.67,0.094,0.143,-34.46,69.36,67.75,127,1000
989,1,24.797,0.0,24.691,0.121,0.161,-34.33,69.22,67.87,127,1000
990,1,24.817,0.0,24.71,0.09,0.14,-34.34,69.1,67.98,127,1000
991,1,24.837,0.0,24.732,-0.008,0.105,-34.49,68.94,68.1,127,1000
