timestamp_ms,command_id,target_x,target_y,real_x,real_y,error,motor1_pos,motor2_pos,velocity,pwm_effort,hz
661,1,14.924,0.0,14.818,0.034,0.111,-60.27,120.8,33.05,127,1000
662,1,14.939,0.0,14.867,0.021,0.075,-60.21,120.59,33.06,127,1000
663,1,14.954,0.0,14.884,0.002,0.07,-60.25,120.51,33.07,127,1000
664,1,14.969,0.0,14.864,0.029,0.109,-60.19,120.6,33.08,127,1000
665,1,14.984,0.0,14.89,0.041,0.103,-60.08,120.48,33.09,127,1000
666,1,14.999,0.0,14.922,0.013,0.078,-60.12,120.34,33.1,127,1000
667,1,15.014,0.0,14.908,0.021,0.108,-60.12,120.41,33.11,127,1000
668,1,15.029,0.0,14.915,0.046,0.122,-60.01,120.37,33.12,127,1000
669,1,15.044,0.0,14.965,0.019,0.082,-60.0,120.16,33.14,127,1000
670,1,15.059,0.0,14.969,0.049,0.102,-59.88,120.14,33.15,127,1000
671,1,15.074,0.0,15.004,0.004,0.07,-59.98,119.98,33.16,127,1000
672,1,15.089,0.0,14.979,0.012,0.111,-60.0,120.09,33.17,127,1000
673,1,15.104,0.0,15.022,0.031,0.087,-59.83,119.9,33.18,127,1000
674,1,15.119,0.0,15.046,0.011,0.073,-59.86,119.8,33.19,127,1000
675,1,15.134,0.0,15.036,0.038,0.106,-59.78,119.84,33.2,127,1000
676,1,15.149,0.0,15.027,0.055,0.134,-59.73,119.88,33.21,127,1000
677,1,15.164,0.0,15.093,0.01,0.071,-59.76,119.59,33.22,127,1000
678,1,15.179,0.0,15.099,-0.001,0.08,-59.79,119.56,33.24,127,1000
679,1,15.194,0.0,15.127,0.012,0.068,-59.67,119.44,33.25,127,1000
680,1,15.209,0.0,15.104,0.05,0.117,-59.58,119.54,33.26,127,1000
681,1,15.224,0.0,15.129,0.05,0.107,-59.53,119.43,33.27,127,1000
682,1,15.239,0.0,15.129,0.024,0.112,-59.62,119.43,33.28,127,1000
683,1,15.254,0.0,15.16,0.016,0.095,-59.59,119.29,33.29,127,1000
684,1,15.269,0.0,15.193,0.017,0.078,-59.51,119.15,33.3,127,1000
685,1,15.284,0.0,15.198,0.007,0.086,-59.54,119.12,33.32,127,1000
686,1,15.299,0.0,15.204,0.069,0.117,-59.29,119.1,33.33,127,1000
687,1,15.314,0.0,15.235,0.018,0.081,-59.41,118.96,33.34,127,1000
688,1,15.329,0.0,15.245,0.025,0.088,-59.37,118.92,33.35,127,1000
689,1,15.344,0.0,15.249,0.026,0.099,-59.35,118.9,33.36,127,1000
690,1,15.359,0.0,15.248,0.025,0.113,-59.36,118.9,33.37,127,1000
691,1,15.374,0.0,15.286,0.045,0.098,-59.2,118.73,33.38,127,1000
692,1,15.389,0.0,15.294,0.035,0.102,-59.22,118.7,33.4,127,1000
693,1,15.404,0.0,15.301,-0.007,0.103,-59.36,118.67,33.41,127,1000
694,1,15.419,0.0,15.319,0.046,0.11,-59.12,118.59,33.42,127,1000
695,1,15.434,0.0,15.353,0.042,0.091,-59.06,118.43,33.43,127,1000
696,1,15.449,0.0,15.354,0.06,0.112,-58.99,118.43,33.44,127,1000
697,1,15.464,0.0,15.373,0.027,0.095,-59.07,118.35,33.45,127,1000
698,1,15.479,0.0,15.398,0.025,0.085,-59.03,118.24,33.47,127,1000
699,1,15.494,0.0,15.411,0.0,0.083,-59.09,118.18,33.48,127,1000
700,1,15.509,0.0,15.429,0.026,0.085,-58.95,118.1,33.49,127,1000
701,1,15.524,0.0,15.443,0.017,0.083,-58.95,118.03,33.5,127,1000
702,1,15.539,0.0,15.469,0.029,0.076,-58.85,117.92,33.51,127,1000
703,1,15.554,0.0,15.468,0.017,0.088,-58.9,117.93,33.53,127,1000
704,1,15.569,0.0,15.497,0.005,0.073,-58.88,117.8,33.54,127,1000
705,1,15.584,0.0,15.516,0.033,0.076,-58.73,117.71,33.55,127,1000
706,1,15.599,0.0,15.522,0.015,0.079,-58.79,117.69,33.56,127,1000
707,1,15.614,0.0,15.535,0.015,0.08,-58.76,117.62,33.57,127,1000
708,1,15.629,0.0,15.547,0.033,0.089,-58.66,117.57,33.59,127,1000
709,1,15.644,0.0,15.527,0.036,0.123,-58.7,117.66,33.6,127,1000
710,1,15.659,0.0,15.572,0.011,0.088,-58.69,117.46,33.61,127,1000
711,1,15.674,0.0,15.58,0.018,0.096,-58.64,117.43,33.62,127,1000
712,1,15.689,0.0,15.606,0.022,0.086,-58.57,117.31,33.63,127,1000
713,1,15.704,0.0,15.657,0.029,0.056,-58.43,117.08,33.65,127,1000
714,1,15.719,0.0,15.624,0.012,0.096,-58.57,117.23,33.66,127,1000
715,1,15.734,0.0,15.635,0.033,0.104,-58.47,117.18,33.67,127,1000
716,1,15.749,0.0,15.666,0.035,0.09,-58.39,117.04,33.68,127,1000
717,1,15.764,0.0,15.664,0.033,0.105,-58.4,117.05,33.69,127,1000
718,1,15.779,0.0,15.684,0.032,0.101,-58.36,116.96,33.71,127,1000
719,1,15.794,0.0,15.701,0.011,0.094,-58.4,116.88,33.72,127,1000
720,1,15.809,0.0,15.716,0.016,0.095,-58.35,116.82,33.73,127,1000
721,1,15.824,0.0,15.748,0.028,0.081,-58.23,116.67,33.74,127,1000
722,1,15.839,0.0,15.754,0.01,0.086,-58.29,116.65,33.76,127,1000
723,1,15.854,0.0,15.753,0.022,0.104,-58.25,116.65,33.77,127,1000
724,1,15.869,0.0,15.788,0.031,0.087,-58.13,116.49,33.78,127,1000
725,1,15.884,0.0,15.805,0.011,0.08,-58.17,116.42,33.79,127,1000
726,1,15.899,0.0,15.789,0.05,0.121,-58.06,116.49,33.81,127,1000
727,1,15.914,0.0,15.808,0.036,0.112,-58.07,116.4,33.82,127,1000
728,1,15.93,0.0,15.837,0.029,0.097,-58.03,116.27,33.83,127,1000
729,1,15.945,0.0,15.863,0.003,0.082,-58.07,116.16,33.84,127,1000
730,1,15.96,0.0,15.862,0.029,0.102,-57.98,116.16,33.86,127,1000
731,1,15.975,0.0,15.877,0.037,0.104,-57.91,116.09,33.87,127,1000
732,1,15.99,0.0,15.898,-0.003,0.091,-58.01,116.0,33.88,127,1000
733,1,16.005,0.0,15.933,0.02,0.074,-57.85,115.84,33.89,127,1000
734,1,16.02,0.0,15.947,0.014,0.074,-57.84,115.78,33.91,127,1000
735,1,16.035,0.0,15.961,0.027,0.079,-57.76,115.72,33.92,127,1000
736,1,16.05,0.0,15.96,0.031,0.095,-57.75,115.72,33.93,127,1000
737,1,16.065,0.0,15.959,0.01,0.106,-57.82,115.72,33.94,127,1000
738,1,16.08,0.0,16.009,0.003,0.071,-57.74,115.5,33.96,127,1000
739,1,16.095,0.0,15.978,0.056,0.13,-57.62,115.64,33.97,127,1000
740,1,16.11,0.0,16.02,0.034,0.096,-57.6,115.45,33.98,127,1000
741,1,16.125,0.0,16.025,0.035,0.105,-57.59,115.42,34.0,127,1000
742,1,16.14,0.0,16.065,0.021,0.078,-57.55,115.25,34.01,127,1000
743,1,16.155,0.0,16.075,0.004,0.08,-57.58,115.2,34.02,127,1000
744,1,16.17,0.0,16.074,0.051,0.109,-57.42,115.2,34.03,127,1000
745,1,16.185,0.0,16.083,0.043,0.11,-57.43,115.16,34.05,127,1000
746,1,16.2,0.0,16.112,0.047,0.1,-57.35,115.03,34.06,127,1000
747,1,16.215,0.0,16.148,0.02,0.069,-57.36,114.87,34.07,127,1000
748,1,16.23,0.0,16.135,0.039,0.102,-57.33,114.93,34.09,127,1000
749,1,16.245,0.0,16.153,0.039,0.1,-57.28,114.85,34.1,127,1000
750,1,16.26,0.0,16.202,-0.003,0.058,-57.32,114.62,34.11,127,1000
751,1,16.275,0.0,16.185,0.042,0.099,-57.2,114.7,34.13,127,1000
752,1,16.29,0.0,16.227,0.024,0.067,-57.17,114.51,34.14,127,1000
753,1,16.305,0.0,16.201,0.03,0.108,-57.21,114.63,34.15,127,1000
754,1,16.32,0.0,16.238,0.037,0.09,-57.1,114.46,34.16,127,1000
755,1,16.335,0.0,16.245,0.019,0.092,-57.15,114.43,34.18,127,1000
756,1,16.35,0.0,16.245,0.032,0.109,-57.1,114.43,34.19,127,1000
757,1,16.365,0.0,16.274,0.018,0.093,-57.08,114.3,34.2,127,1000
758,1,16.38,0.0,16.3,0.009,0.08,-57.06,114.18,34.22,127,1000
759,1,16.395,0.0,16.299,0.074,0.121,-56.83,114.18,34.23,127,1000
760,1,16.41,0.0,16.337,0.016,0.075,-56.95,114.01,34.24,127,1000
761,1,16.425,0.0,16.367,-0.003,0.058,-56.95,113.87,34.26,127,1000
762,1,16.44,0.0,16.351,0.028,0.093,-56.87,113.95,34.27,127,1000
763,1,16.455,0.0,16.364,0.012,0.092,-56.9,113.89,34.28,127,1000
764,1,16.47,0.0,16.407,0.005,0.063,-56.83,113.69,34.3,127,1000
765,1,16.485,0.0,16.399,0.024,0.089,-56.78,113.73,34.31,127,1000
766,1,16.5,0.0,16.402,0.053,0.111,-56.67,113.71,34.33,127,1000
767,1,16.515,0.0,16.422,0.041,0.102,-56.67,113.62,34.34,127,1000
768,1,16.53,0.0,16.436,0.013,0.095,-56.73,113.56,34.35,127,1000
769,1,16.545,0.0,16.47,0.051,0.091,-56.52,113.4,34.37,127,1000
770,1,16.56,0.0,16.486,0.025,0.079,-56.58,113.33,34.38,127,1000
771,1,16.575,0.0,16.503,0.014,0.073,-56.58,113.25,34.39,127,1000
772,1,16.59,0.0,16.499,0.067,0.113,-56.4,113.27,34.41,127,1000
773,1,16.605,0.0,16.519,0.03,0.091,-56.49,113.18,34.42,127,1000
774,1,16.62,0.0,16.544,0.016,0.078,-56.48,113.07,34.43,127,1000
775,1,16.635,0.0,16.556,0.035,0.087,-56.38,113.01,34.45,127,1000
776,1,16.65,0.0,16.572,0.005,0.078,-56.45,112.94,34.46,127,1000
777,1,16.665,0.0,16.565,0.037,0.107,-56.35,112.97,34.48,127,1000
778,1,16.68,0.0,16.602,0.014,0.079,-56.35,112.8,34.49,127,1000
779,1,16.695,0.0,16.602,0.013,0.094,-56.35,112.8,34.5,127,1000
780,1,16.71,0.0,16.605,0.05,0.116,-56.22,112.78,34.52,127,1000
781,1,16.725,0.0,16.632,0.047,0.104,-56.17,112.66,34.53,127,1000
782,1,16.74,0.0,16.644,0.055,0.111,-56.11,112.6,34.55,127,1000
783,1,16.755,0.0,16.676,0.044,0.091,-56.08,112.46,34.56,127,1000
784,1,16.77,0.0,16.692,0.005,0.078,-56.17,112.38,34.57,127,1000
785,1,16.785,0.0,16.695,0.039,0.099,-56.05,112.37,34.59,127,1000
786,1,16.8,0.0,16.717,0.043,0.093,-55.99,112.27,34.6,127,1000
787,1,16.815,0.0,16.752,0.016,0.065,-56.0,112.11,34.62,127,1000
788,1,16.83,0.0,16.754,0.036,0.085,-55.93,112.1,34.63,127,1000
789,1,16.845,0.0,16.763,0.008,0.083,-56.0,112.06,34.64,127,1000
790,1,16.86,0.0,16.76,0.048,0.111,-55.87,112.07,34.66,127,1000
791,1,16.875,0.0,16.777,0.028,0.103,-55.9,112.0,34.67,127,1000
792,1,16.89,0.0,16.802,0.033,0.094,-55.82,111.88,34.69,127,1000
793,1,16.905,0.0,16.835,0.041,0.081,-55.73,111.73,34.7,127,1000
794,1,16.92,0.0,16.825,0.026,0.099,-55.8,111.77,34.72,127,1000
795,1,16.935,0.0,16.854,0.036,0.089,-55.7,111.64,34.73,127,1000
796,1,16.95,0.0,16.861,0.05,0.102,-55.63,111.6,34.74,127,1000
797,1,16.965,0.0,16.879,0.044,0.097,-55.61,111.52,34.76,127,1000
798,1,16.98,0.0,16.873,0.028,0.111,-55.68,111.55,34.77,127,1000
799,1,16.995,0.0,16.907,0.029,0.093,-55.6,111.39,34.79,127,1000
800,1,17.01,0.0,16.913,0.054,0.111,-55.5,111.37,34.8,127,1000
801,1,17.025,0.0,16.947,0.022,0.082,-55.53,111.21,34.82,127,1000
802,1,17.04,0.0,16.939,0.035,0.107,-55.5,111.25,34.83,127,1000
803,1,17.055,0.0,16.987,0.055,0.088,-55.33,111.03,34.85,127,1000
804,1,17.07,0.0,16.996,0.025,0.078,-55.41,110.98,34.86,127,1000
805,1,17.086,0.0,17.016,0.051,0.086,-55.27,110.89,34.88,127,1000
806,1,17.101,0.0,17.032,0.026,0.074,-55.32,110.82,34.89,127,1000
807,1,17.116,0.0,17.046,0.039,0.08,-55.24,110.75,34.9,127,1000
808,1,17.131,0.0,17.048,0.021,0.085,-55.3,110.74,34.92,127,1000
809,1,17.146,0.0,17.051,0.026,0.098,-55.28,110.73,34.93,127,1000
810,1,17.161,0.0,17.077,0.035,0.091,-55.18,110.61,34.95,127,1000
811,1,17.176,0.0,17.113,0.028,0.069,-55.13,110.44,34.96,127,1000
812,1,17.191,0.0,17.124,0.036,0.075,-55.07,110.39,34.98,127,1000
813,1,17.206,0.0,17.135,0.015,0.072,-55.12,110.34,34.99,127,1000
814,1,17.221,0.0,17.143,0.033,0.084,-55.04,110.3,35.01,127,1000
815,1,17.236,0.0,17.148,0.05,0.101,-54.97,110.28,35.02,127,1000
816,1,17.251,0.0,17.155,0.037,0.103,-55.0,110.24,35.04,127,1000
817,1,17.266,0.0,17.2,0.016,0.067,-54.96,110.03,35.05,127,1000
818,1,17.281,0.0,17.205,-0.013,0.076,-55.05,110.01,35.07,127,1000
819,1,17.296,0.0,17.203,0.033,0.098,-54.9,110.02,35.08,127,1000
820,1,17.311,0.0,17.225,0.018,0.087,-54.9,109.92,35.1,127,1000
821,1,17.326,0.0,17.236,0.043,0.099,-54.79,109.86,35.11,127,1000
822,1,17.341,0.0,17.266,0.005,0.075,-54.85,109.73,35.13,127,1000
823,1,17.356,0.0,17.278,0.028,0.082,-54.74,109.67,35.15,127,1000
824,1,17.371,0.0,17.293,0.007,0.078,-54.77,109.6,35.16,127,1000
825,1,17.386,0.0,17.306,0.03,0.085,-54.67,109.54,35.18,127,1000
826,1,17.401,0.0,17.329,0.023,0.076,-54.64,109.43,35.19,127,1000
827,1,17.416,0.0,17.351,0.021,0.068,-54.59,109.33,35.21,127,1000
828,1,17.431,0.0,17.334,0.047,0.108,-54.55,109.41,35.22,127,1000
829,1,17.446,0.0,17.361,0.041,0.094,-54.51,109.28,35.24,127,1000
830,1,17.461,0.0,17.39,0.018,0.073,-54.51,109.15,35.25,127,1000
831,1,17.476,0.0,17.406,0.013,0.071,-54.49,109.07,35.27,127,1000
832,1,17.491,0.0,17.415,0.041,0.086,-54.38,109.03,35.28,127,1000
833,1,17.506,0.0,17.417,0.039,0.097,-54.38,109.02,35.3,127,1000
834,1,17.521,0.0,17.443,0.036,0.086,-54.33,108.9,35.32,127,1000
835,1,17.536,0.0,17.455,0.063,0.102,-54.21,108.84,35.33,127,1000
836,1,17.551,0.0,17.462,0.032,0.094,-54.3,108.81,35.35,127,1000
837,1,17.566,0.0,17.497,-0.015,0.07,-54.37,108.64,35.36,127,1000
838,1,17.581,0.0,17.493,0.057,0.105,-54.14,108.66,35.38,127,1000
839,1,17.596,0.0,17.519,0.046,0.09,-54.12,108.54,35.39,127,1000
840,1,17.611,0.0,17.537,0.056,0.093,-54.04,108.46,35.41,127,1000
841,1,17.626,0.0,17.553,0.038,0.082,-54.06,108.38,35.43,127,1000
842,1,17.641,0.0,17.546,0.011,0.096,-54.17,108.41,35.44,127,1000
843,1,17.656,0.0,17.59,0.034,0.074,-53.99,108.21,35.46,127,1000
844,1,17.671,0.0,17.577,0.058,0.111,-53.94,108.27,35.47,127,1000
845,1,17.686,0.0,17.591,0.047,0.106,-53.95,108.2,35.49,127,1000
846,1,17.701,0.0,17.631,0.005,0.071,-53.99,108.01,35.51,127,1000
847,1,17.716,0.0,17.667,0.018,0.053,-53.86,107.84,35.52,127,1000
848,1,17.731,0.0,17.641,0.054,0.105,-53.81,107.97,35.54,127,1000
849,1,17.746,0.0,17.675,0.0,0.071,-53.9,107.8,35.55,127,1000
850,1,17.761,0.0,17.684,0.02,0.08,-53.82,107.76,35.57,127,1000
851,1,17.776,0.0,17.702,0.024,0.078,-53.76,107.68,35.59,127,1000
852,1,17.791,0.0,17.704,0.038,0.095,-53.71,107.67,35.6,127,1000
853,1,17.806,0.0,17.729,0.034,0.085,-53.66,107.55,35.62,127,1000
854,1,17.821,0.0,17.726,0.081,0.125,-53.52,107.56,35.64,127,1000
855,1,17.836,0.0,17.744,0.064,0.112,-53.53,107.48,35.65,127,1000
856,1,17.851,0.0,17.757,0.02,0.096,-53.64,107.42,35.67,127,1000
857,1,17.866,0.0,17.795,0.007,0.072,-53.6,107.24,35.68,127,1000
858,1,17.881,0.0,17.799,0.006,0.082,-53.59,107.22,35.7,127,1000
859,1,17.896,0.0,17.809,0.02,0.089,-53.52,107.17,35.72,127,1000
860,1,17.911,0.0,17.81,0.035,0.107,-53.47,107.17,35.73,127,1000
861,1,17.926,0.0,17.846,0.005,0.08,-53.48,106.99,35.75,127,1000
862,1,17.941,0.0,17.877,0.029,0.071,-53.33,106.85,35.77,127,1000
863,1,17.956,0.0,17.872,0.027,0.088,-53.35,106.87,35.78,127,1000
864,1,17.971,0.0,17.872,0.008,0.1,-53.41,106.87,35.8,127,1000
865,1,17.986,0.0,17.885,0.046,0.111,-53.26,106.81,35.82,127,1000
866,1,18.001,0.0,17.939,-0.016,0.065,-53.33,106.55,35.83,127,1000
867,1,18.016,0.0,17.928,0.032,0.094,-53.2,106.6,35.85,127,1000
868,1,18.031,0.0,17.951,0.009,0.08,-53.22,106.49,35.87,127,1000
869,1,18.046,0.0,17.972,0.041,0.085,-53.07,106.4,35.88,127,1000
870,1,18.061,0.0,17.98,0.047,0.095,-53.03,106.36,35.9,127,1000
871,1,18.076,0.0,17.972,0.034,0.11,-53.09,106.39,35.92,127,1000
872,1,18.091,0.0,18.004,0.029,0.092,-53.03,106.24,35.94,127,1000
873,1,18.106,0.0,18.043,0.001,0.064,-53.02,106.06,35.95,127,1000
874,1,18.121,0.0,18.025,0.044,0.106,-52.93,106.14,35.97,127,1000
875,1,18.136,0.0,18.035,0.076,0.127,-52.8,106.09,35.99,127,1000
876,1,18.151,0.0,18.042,0.049,0.12,-52.88,106.06,36.0,127,1000
877,1,18.166,0.0,18.069,0.053,0.111,-52.79,105.93,36.02,127,1000
878,1,18.181,0.0,18.112,0.032,0.077,-52.76,105.73,36.04,127,1000
879,1,18.196,0.0,18.127,0.015,0.071,-52.78,105.65,36.06,127,1000
880,1,18.211,0.0,18.148,-0.017,0.066,-52.83,105.55,36.07,127,1000
881,1,18.227,0.0,18.13,0.051,0.109,-52.66,105.64,36.09,127,1000
882,1,18.242,0.0,18.154,0.053,0.102,-52.6,105.52,36.11,127,1000
883,1,18.257,0.0,18.18,0.034,0.084,-52.59,105.4,36.13,127,1000
884,1,18.272,0.0,18.194,0.042,0.088,-52.53,105.33,36.14,127,1000
885,1,18.287,0.0,18.222,0.014,0.066,-52.55,105.2,36.16,127,1000
886,1,18.302,0.0,18.223,0.034,0.086,-52.49,105.19,36.18,127,1000
887,1,18.317,0.0,18.24,0.037,0.085,-52.44,105.11,36.2,127,1000
888,1,18.332,0.0,18.227,0.044,0.113,-52.45,105.17,36.21,127,1000
889,1,18.347,0.0,18.276,0.03,0.076,-52.38,104.94,36.23,127,1000
890,1,18.362,0.0,18.26,0.064,0.12,-52.3,105.01,36.25,127,1000
891,1,18.377,0.0,18.293,0.073,0.111,-52.2,104.86,36.27,127,1000
892,1,18.392,0.0,18.291,0.064,0.119,-52.23,104.86,36.28,127,1000
893,1,18.407,0.0,18.316,0.039,0.099,-52.25,104.75,36.3,127,1000
894,1,18.422,0.0,18.322,0.046,0.11,-52.21,104.71,36.32,127,1000
895,1,18.437,0.0,18.337,0.031,0.105,-52.23,104.64,36.34,127,1000
896,1,18.452,0.0,18.375,0.024,0.08,-52.15,104.46,36.36,127,1000
897,1,18.467,0.0,18.392,0.01,0.076,-52.16,104.38,36.37,127,1000
898,1,18.482,0.0,18.372,0.042,0.117,-52.1,104.47,36.39,127,1000
899,1,18.497,0.0,18.407,0.041,0.098,-52.03,104.3,36.41,127,1000
900,1,18.512,0.0,18.442,0.035,0.078,-51.96,104.13,36.43,127,1000
901,1,18.527,0.0,18.451,0.011,0.077,-52.01,104.09,36.45,127,1000
902,1,18.542,0.0,18.458,0.028,0.089,-51.94,104.06,36.46,127,1000
903,1,18.557,0.0,18.475,0.033,0.088,-51.88,103.98,36.48,127,1000
904,1,18.572,0.0,18.488,0.002,0.084,-51.95,103.91,36.5,127,1000
905,1,18.587,0.0,18.51,0.023,0.08,-51.83,103.8,36.52,127,1000
906,1,18.602,0.0,18.542,0.038,0.07,-51.71,103.65,36.54,127,1000
907,1,18.617,0.0,18.555,0.036,0.071,-51.68,103.58,36.56,127,1000
908,1,18.632,0.0,18.543,0.05,0.102,-51.67,103.64,36.57,127,1000
909,1,18.647,0.0,18.583,0.013,0.065,-51.69,103.45,36.59,127,1000
910,1,18.662,0.0,18.581,0.025,0.084,-51.65,103.46,36.61,127,1000
911,1,18.677,0.0,18.597,0.028,0.085,-51.61,103.38,36.63,127,1000
912,1,18.692,0.0,18.626,0.027,0.071,-51.54,103.24,36.65,127,1000
913,1,18.707,0.0,18.643,-0.006,0.064,-51.6,103.16,36.67,127,1000
914,1,18.722,0.0,18.653,0.017,0.071,-51.5,103.11,36.69,127,1000
915,1,18.737,0.0,18.664,0.02,0.076,-51.47,103.06,36.7,127,1000
916,1,18.752,0.0,18.677,0.033,0.082,-51.4,102.99,36.72,127,1000
917,1,18.767,0.0,18.689,0.027,0.082,-51.38,102.93,36.74,127,1000
918,1,18.782,0.0,18.682,0.059,0.116,-51.3,102.97,36.76,127,1000
919,1,18.797,0.0,18.729,0.023,0.072,-51.3,102.74,36.78,127,1000
920,1,18.812,0.0,18.713,0.1,0.141,-51.1,102.81,36.8,127,1000
921,1,18.827,0.0,18.753,0.037,0.083,-51.2,102.62,36.82,127,1000
922,1,18.842,0.0,18.765,0.031,0.083,-51.18,102.56,36.84,127,1000
923,1,18.857,0.0,18.78,0.026,0.081,-51.17,102.49,36.86,127,1000
924,1,18.872,0.0,18.792,0.029,0.086,-51.13,102.43,36.88,127,1000
925,1,18.887,0.0,18.804,0.027,0.087,-51.1,102.37,36.89,127,1000
926,1,18.902,0.0,18.828,0.033,0.081,-51.02,102.25,36.91,127,1000
927,1,18.917,0.0,18.846,0.052,0.088,-50.92,102.17,36.93,127,1000
928,1,18.932,0.0,18.84,0.064,0.112,-50.9,102.19,36.95,127,1000
929,1,18.947,0.0,18.857,0.016,0.092,-51.01,102.11,36.97,127,1000
930,1,18.962,0.0,18.873,0.048,0.101,-50.87,102.03,36.99,127,1000
931,1,18.977,0.0,18.895,0.005,0.082,-50.94,101.92,37.01,127,1000
932,1,18.992,0.0,18.913,0.016,0.081,-50.87,101.84,37.03,127,1000
933,1,19.007,0.0,18.934,0.007,0.074,-50.84,101.73,37.05,127,1000
934,1,19.022,0.0,18.929,0.052,0.107,-50.72,101.76,37.07,127,1000
935,1,19.037,0.0,18.948,0.023,0.092,-50.76,101.66,37.09,127,1000
936,1,19.052,0.0,18.959,0.072,0.118,-50.59,101.61,37.11,127,1000
937,1,19.067,0.0,18.985,0.077,0.112,-50.51,101.48,37.13,127,1000
938,1,19.082,0.0,19.02,0.013,0.063,-50.61,101.31,37.15,127,1000
939,1,19.097,0.0,18.988,0.044,0.118,-50.6,101.47,37.17,127,1000
940,1,19.112,0.0,19.024,0.044,0.099,-50.51,101.29,37.19,127,1000
941,1,19.127,0.0,19.034,0.049,0.106,-50.47,101.24,37.21,127,1000
942,1,19.142,0.0,19.077,0.017,0.068,-50.46,101.03,37.23,127,1000
943,1,19.157,0.0,19.066,0.07,0.115,-50.33,101.08,37.25,127,1000
944,1,19.172,0.0,19.101,0.047,0.086,-50.31,100.91,37.27,127,1000
945,1,19.187,0.0,19.122,-0.003,0.065,-50.41,100.8,37.29,127,1000
946,1,19.202,0.0,19.152,0.002,0.05,-50.32,100.65,37.31,127,1000
947,1,19.217,0.0,19.152,0.015,0.067,-50.28,100.66,37.33,127,1000
948,1,19.232,0.0,19.15,0.026,0.086,-50.25,100.66,37.35,127,1000
949,1,19.247,0.0,19.16,0.034,0.094,-50.2,100.61,37.37,127,1000
950,1,19.262,0.0,19.171,0.02,0.094,-50.22,100.56,37.39,127,1000
951,1,19.277,0.0,19.199,0.032,0.084,-50.12,100.42,37.41,127,1000
952,1,19.292,0.0,19.226,0.031,0.073,-50.05,100.29,37.43,127,1000
953,1,19.307,0.0,19.243,-0.023,0.068,-50.17,100.2,37.45,127,1000
954,1,19.322,0.0,19.246,0.043,0.088,-49.96,100.19,37.47,127,1000
955,1,19.337,0.0,19.244,0.071,0.118,-49.89,100.2,37.49,127,1000
956,1,19.352,0.0,19.255,0.083,0.128,-49.82,100.14,37.51,127,1000
957,1,19.367,0.0,19.286,0.017,0.083,-49.94,99.99,37.53,127,1000
958,1,19.383,0.0,19.302,0.058,0.099,-49.78,99.91,37.56,127,1000
959,1,19.398,0.0,19.325,0.041,0.084,-49.77,99.79,37.58,127,1000
960,1,19.413,0.0,19.319,0.055,0.108,-49.75,99.82,37.6,127,1000
961,1,19.428,0.0,19.358,0.007,0.07,-49.79,99.63,37.62,127,1000
962,1,19.443,0.0,19.367,0.027,0.08,-49.71,99.58,37.64,127,1000
963,1,19.458,0.0,19.379,0.039,0.088,-49.65,99.52,37.66,127,1000
964,1,19.473,0.0,19.406,0.0,0.067,-49.69,99.39,37.68,127,1000
965,1,19.488,0.0,19.416,0.046,0.085,-49.53,99.34,37.7,127,1000
966,1,19.503,0.0,19.421,0.025,0.085,-49.58,99.31,37.72,127,1000
967,1,19.518,0.0,19.437,0.062,0.102,-49.43,99.23,37.75,127,1000
968,1,19.533,0.0,19.45,0.043,0.094,-49.46,99.17,37.77,127,1000
969,1,19.548,0.0,19.472,0.03,0.082,-49.44,99.06,37.79,127,1000
970,1,19.563,0.0,19.488,0.044,0.087,-49.36,98.98,37.81,127,1000
971,1,19.578,0.0,19.489,0.07,0.113,-49.28,98.97,37.83,127,1000
972,1,19.593,0.0,19.524,0.051,0.086,-49.25,98.8,37.85,127,1000
973,1,19.608,0.0,19.541,0.033,0.074,-49.26,98.71,37.87,127,1000
974,1,19.623,0.0,19.561,0.024,0.066,-49.24,98.61,37.9,127,1000
975,1,19.638,0.0,19.54,0.056,0.113,-49.19,98.72,37.92,127,1000
976,1,19.653,0.0,19.57,0.026,0.087,-49.21,98.56,37.94,127,1000
977,1,19.668,0.0,19.59,0.024,0.082,-49.16,98.47,37.96,127,1000
978,1,19.683,0.0,19.609,-0.009,0.074,-49.21,98.37,37.98,127,1000
979,1,19.698,0.0,19.612,0.068,0.109,-48.98,98.35,38.0,127,1000
980,1,19.713,0.0,19.662,0.004,0.051,-49.04,98.1,38.03,127,1000
981,1,19.728,0.0,19.642,0.071,0.112,-48.89,98.2,38.05,127,1000
982,1,19.743,0.0,19.684,0.068,0.09,-48.8,97.99,38.07,127,1000
983,1,19.758,0.0,19.682,0.028,0.081,-48.92,98.0,38.09,127,1000
984,1,19.773,0.0,19.697,0.046,0.089,-48.83,97.92,38.11,127,1000
985,1,19.788,0.0,19.726,0.022,0.066,-48.82,97.78,38.14,127,1000
986,1,19.803,0.0,19.716,0.036,0.094,-48.81,97.83,38.16,127,1000
987,1,19.818,0.0,19.735,0.059,0.102,-48.69,97.73,38.18,127,1000
988,1,19.833,0.0,19.756,0.016,0.078,-48.76,97.62,38.2,127,1000
989,1,19.848,0.0,19.756,0.074,0.118,-48.6,97.62,38.23,127,1000
990,1,19.863,0.0,19.799,0.02,0.068,-48.64,97.41,38.25,127,1000
991,1,19.878,0.0,19.801,0.076,0.108,-48.48,97.39,38.27,127,1000
